Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 18:11 EDT
"Nutrient data for: FRUIT, PRETZEL BRAIDS & MONTEREY JACK CHEESE, UPC: 826766141623"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"1 CONTAINER = 135.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,240,178
"Protein",g,--,--,9.00,6.67
"Total lipid (fat)",g,--,--,10.00,7.41
"Carbohydrate, by difference",g,--,--,32.00,23.70
"Fiber, total dietary",g,--,--,2.0,1.5
"Sugars, total",g,--,--,12.00,8.89
Minerals
"Calcium, Ca",mg,--,--,200,148
"Iron, Fe",mg,--,--,1.08,0.80
"Sodium, Na",mg,--,--,549,407
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,3.6,2.7
"Vitamin A, IU",IU,--,--,500,370
Lipids
"Fatty acids, total saturated",g,--,--,4.995,3.700
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,30,22
Amino Acids
Other
Ingredients
"GRAPES, APPLES (APPLES, CALCIUM ASCORBATE [A BLEND OF CALCIUM AND VITAMINS TO MAINTAIN COLOR]), MONTEREY JACK CHEESE (PASTEURIZED MILK, CHEESE CULTURES, SALT, MICROBIAL ENZYMES, NATAMYCIN [MOLD INHIBITOR]), PRETZEL BRAIDS (UNBLEACHED ENRICHED WHEAT FLOUR[FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE-B1, RIBOFLAVIN-B2, FOLIC ACID], SUGAR, HONEY POWDER, SALT, SOYBEAN OIL, OAT BRAN, YELLOW CORN MEAL, MALT, BARLEY, RYE, AND YEAST)" Date available: 10/06/2017 Date last updated by company: 10/06/2017
