Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 17:51 EDT
"Nutrient data for: PROGRESSO TRADITIONAL SOUP CHS TORT GARDEN VGTBL TOM, UNPREPARED, GTIN: 00041196101874"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"1 cup (245g) = 245.0g",1Value per 100 g,
Proximates
"Protein",g,--,--,3.99,1.63
"Total lipid (fat)",g,--,--,1.00,0.41
"Carbohydrate, by difference",g,--,--,19.99,8.16
"Fiber, total dietary",g,--,--,2.9,1.2
"Sugars, total",g,--,--,7.01,2.86
Minerals
"Calcium, Ca",mg,--,--,39,16
"Iron, Fe",mg,--,--,0.71,0.29
"Sodium, Na",mg,--,--,659,269
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,0.0,0.0
"Vitamin A, IU",IU,--,--,1749,714
Lipids
"Fatty acids, total saturated",g,--,--,0.490,0.200
"Fatty acids, total monounsaturated",g,--,--,0.490,0.200
"Fatty acids, total polyunsaturated",g,--,--,0.000,0.000
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,5,2
Amino Acids
Other
Ingredients
"WATER, TOMATO PUREE (WATER, TOMATO PASTE), CHEESE TORTELLINI (DURUM FLOUR, WATER, RICOTTA CHEESE [PASTEURIZED WHEY, MILK FAT AND MILK], BREAD CRUMBS [WHEAT FLOUR, SUGAR, SOYBEAN OIL, YEAST], GRATED PARMESAN CHEESE [PASTEURIZED PART-SKIM MILK, CHEESE CULTURES, SALT, ENZYMES AND POWDERED CELLULOSE (ANTICAKING AGENT)], WHOLE EGGS, GRATED ASIAGO CHEESE [PASTEURIZED MILK, CHEESE CULTURES, SALT, ENZYMES AND POWDERED CELLULOSE (ANTICAKING AGENT)], SALT, EGG WHITES, BLACK PEPPER, NUTMEG), TOMATOES, ZUCCHINI, CARROTS, ONIONS. CONTAINS LESS THAN 2% OF: SPINACH, CELERY, SUGAR, SALT, MODIFIED FOOD STARCH, CORN PROTEIN (HYDROLYZED), POTASSIUM CHLORIDE, ONION POWDER, SPICE, GARLIC POWDER, TOMATO EXTRACT, CALCIUM CHLORIDE, CITRIC ACID." Date available: 04/26/2018 Date last updated by company: 04/11/2018
