Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 20:18 EDT
"Nutrient data for: TORTELLINI PASTA FILLED WITH CHEESES, UPC: 858630007124"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"0.5 CUP | DRY, = 56.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,230,411
"Protein",g,--,--,8.00,14.29
"Total lipid (fat)",g,--,--,6.00,10.71
"Carbohydrate, by difference",g,--,--,36.00,64.29
"Fiber, total dietary",g,--,--,1.0,1.8
"Sugars, total",g,--,--,2.00,3.57
Minerals
"Calcium, Ca",mg,--,--,54,96
"Iron, Fe",mg,--,--,0.80,1.43
"Potassium, K",mg,--,--,170,304
"Sodium, Na",mg,--,--,280,500
Vitamins
"Vitamin D",IU,--,--,0,0
Lipids
"Fatty acids, total saturated",g,--,--,2.498,4.460
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,60,107
Amino Acids
Other
Ingredients
"DURUM WHEAT SEMOLINA, PASTEURIZED EGGS, RICOTTA CHEESE (WHEY, PASTEURIZED COWS MILK, SALT), BREAD CRUMBS (WHEAT FLOUR, WATER, SALT, YEAST), WATER, PALM OIL, WHEY, POTATOES FLAKES (DEHYDRATED POTATOES, EMULSIFIER: MONO-AND DIGLYCERIDES OF FATTY ACIDS), COWS MILK CHEESE (PASTEURIZED COWS MILK, SALT, RENNET), LESS THAN 2% OF CHEESE POWDER (PASTEURIZED COWS MILK, SALT, RENNET, WHEY, EMULSIFIER: SODIUM PHOSPHATES, SODIUM CITRATES), SALT, PARMESAN CHEESE FLAVOR, YEAST EXTRACT, HARD CHEESE (PASTEURIZED COWS MILK, SALT, RENNET)." Date available: 05/03/2018 Date last updated by company: 05/03/2018
