Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 23:34 EDT
"Nutrient data for: ORIGINAL MEAL REPLACEMENT SHAKE, UPC: 008346740062"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"1 BOTTLE = 325.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,179,55
"Protein",g,--,--,10.01,3.08
"Total lipid (fat)",g,--,--,6.01,1.85
"Carbohydrate, by difference",g,--,--,23.98,7.38
"Fiber, total dietary",g,--,--,4.9,1.5
"Sugars, total",g,--,--,18.00,5.54
Minerals
"Calcium, Ca",mg,--,--,500,154
"Iron, Fe",mg,--,--,2.70,0.83
"Magnesium, Mg",mg,--,--,140,43
"Phosphorus, P",mg,--,--,500,154
"Potassium, K",mg,--,--,611,188
"Sodium, Na",mg,--,--,159,49
"Zinc, Zn",mg,--,--,2.24,0.69
"Manganese, Mn",mg,--,--,0.000,0.000
"Selenium, Se",µg,--,--,16.2,5.0
"Iodine,I",IU,--,--,39,12
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,60.1,18.5
"Thiamin",mg,--,--,0.000,0.000
"Riboflavin",mg,--,--,0.595,0.183
"Niacin",mg,--,--,7.000,2.154
"Pantothenic acid",mg,--,--,3.500,1.077
"Vitamin B-6",mg,--,--,0.699,0.215
"Folate, total",µg,--,--,120,37
"Vitamin B-12",µg,--,--,2.11,0.65
"Vitamin A, IU",IU,--,--,1748,538
"Vitamin D",IU,--,--,140,43
"Vitamin K (phylloquinone)",µg,--,--,20.1,6.2
Lipids
"Fatty acids, total saturated",g,--,--,1.008,0.310
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,6,2
Amino Acids
Other
Ingredients
"FAT FREE MILK, WATER, SUGAR, CANOLA OIL, MALTODEXTRIN, MILK PROTEIN CONCENTRATE, CELLULOSE GEL, CELLULOSE GUM, NATURAL AND ARTIFICIAL FLAVORS, MONO AND DIGLYCERIDES, POTASSIUM PHOSPHATE, SOY LECITHIN, CALCIUM PHOSPHATE, CARRAGEENAN, SUCRALOSE AND ACESULFAME POTASSIUM, RED 3. VITAMINS AND MINERALS: MAGNESIUM PHOSPHATE, CALCIUM PHOSPHATE, SODIUM ASCORBATE, VITAMIN E ACETATE, ZINC GLUCONATE, FERRIC ORTHOPHOSPHATE, NIACINAMIDE, CALCIUM PANTOTHENATE, MANGANESE SULFATE, VITAMIN A PALMITATE, PYRIDOXINE HYDROCHLORIDE, RIBOFLAVIN, THIAMIN MONONITRATE, FOLIC ACID, CHROMIUM CHLORIDE, BIOTIN, SODIUM MOLYBDATE, POTASSIUM IODIDE, PHYTONADIONE (VITAMIN K1), SODIUM SELENITE, CYANOCOBALAMIN (VITAMIN B12), CHOLECALCIFEROL (VITAMIN D3)." Date available: 06/08/2018 Date last updated by company: 06/08/2018
