Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 18:09 EDT
"Nutrient data for: COOKIE, UPC: 851083005006"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"1 COOKIE = 56.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,257,459
"Protein",g,--,--,2.00,3.57
"Total lipid (fat)",g,--,--,11.00,19.64
"Carbohydrate, by difference",g,--,--,38.00,67.86
"Fiber, total dietary",g,--,--,2.0,3.6
"Sugars, total",g,--,--,21.00,37.50
Minerals
"Calcium, Ca",mg,--,--,10,18
"Iron, Fe",mg,--,--,0.18,0.32
"Sodium, Na",mg,--,--,144,257
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,0.0,0.0
"Vitamin A, IU",IU,--,--,0,0
Lipids
"Fatty acids, total saturated",g,--,--,3.998,7.140
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,0,0
Amino Acids
Other
Ingredients
"GLUTEN-FREE FLOUR (SORGHUM, GARBANZO BEAN, WHITE RICE, TAPIOCA FLOUR, POTATO STARCH), CANE SUGAR (VEGAN), PALM KERNEL OIL*, CHOCOLATE CHIPS* (CANE SUGAR* [VEGAN], COCOA LIQUOR*, COCOA BUTTER*, VANILLA*), NON-GMO CANOLA OIL, WATER, AGAVE SYRUP, VANILLA, XANTHAN GUM, SODIUM BICARBONATE, SEA SALT, CREAM OF TARTAR." Date available: 07/14/2017 Date last updated by company: 07/14/2017
