Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 18:00 EDT
"Nutrient data for: PREMIUM SPUMONI ICE CREAM, UPC: 070640000067"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"0.5 cup = 72.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,150,208
"Protein",g,--,--,3.00,4.17
"Total lipid (fat)",g,--,--,7.00,9.72
"Carbohydrate, by difference",g,--,--,18.00,25.00
"Fiber, total dietary",g,--,--,0.0,0.0
"Sugars, total",g,--,--,16.00,22.22
Minerals
"Calcium, Ca",mg,--,--,80,111
"Iron, Fe",mg,--,--,0.00,0.00
"Potassium, K",mg,--,--,135,188
"Sodium, Na",mg,--,--,65,90
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,0.0,0.0
"Vitamin A, IU",IU,--,--,300,417
Lipids
"Fatty acids, total saturated",g,--,--,4.997,6.940
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,30,42
Amino Acids
Other
Ingredients
"MILK, CREAM, SUGAR, BUTTERMILK, FRUIT MIX (SUGAR, PINEAPPLE, APPLES PRESERVED WITH SULFUR DIOXIDE, CRANBERRIES, RAISINS, HIGH FRUCTOSE CORN SYRUP, CHERRIES, GRAPES, PEACHES, NATURAL FLAVORS, MALIC ACID, CAROB BEAN GUM, SODIUM BICARBONATE, SODIUM BENZOATE AS PRESERVATIVE, RED 40, NUTMEG), CORN SYRUP, COCOA PROCESSED WITH ALKALI, MIXED NUTS (CASHEWS, ALMONDS, BRAZIL NUTS, FILBERTS, WALNUTS, PECANS, PEANUTS, PARTIALLY HYDROGENATED SOYBEAN OIL, SALT), CAROB BEAN GUM, GUAR GUM, MONO & DIGLYCERIDES, NATURAL FLAVORS, CARRAGEENAN, ARTIFICIAL FLAVOR, RED 40, BLUE 1, TURMERIC FOR COLOR." Date available: 11/01/2017 Date last updated by company: 11/01/2017
