Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 20:42 EDT
"Nutrient data for: SALSA RANCH DRESSING, UPC: 726191136976"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"1 PACKAGE = 269.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,360,134
"Protein",g,--,--,23.99,8.92
"Total lipid (fat)",g,--,--,21.01,7.81
"Carbohydrate, by difference",g,--,--,17.00,6.32
"Fiber, total dietary",g,--,--,4.0,1.5
"Sugars, total",g,--,--,6.99,2.60
Minerals
"Calcium, Ca",mg,--,--,199,74
"Iron, Fe",mg,--,--,2.69,1.00
"Sodium, Na",mg,--,--,1030,383
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,8.9,3.3
"Vitamin A, IU",IU,--,--,5999,2230
Lipids
"Fatty acids, total saturated",g,--,--,5.003,1.860
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,75,28
Amino Acids
Other
Ingredients
"ROMAINE LETTUCE, ICEBERG LETTUCE, CHIPOTLE SEASONED CHICKEN (CHICKEN BREAST [BONELESS, SKINLESS, CHICKEN BREAST CUTLET, WATER, ISOLATE SOY PROTEIN, KOSHER SALT, BLACK PEPPER], CHIPOTLE SEASONING [DEXTROSE, PAPRIKA {COLOR}, CHILI PEPPER, ONION POWDER. CHIPOTLE PEPPER POWDER, SALT, YEAST EXTRACT, MUSTARD, SPICES, GARLIC POWDER, CITRIC ACID, DEHYDRATED PARSLEY, EXTRACTIVE OF PAPRIKA (COLOR), DISODIUM INOSINATE, DISODIUM GUANYLATE, MALTODEXTRIN, NATURAL SMOKE FLAVOR, WITH NOT MORE THAN 2% SILICON DIOXIDE AND CALCIUM STEARATE ADDED AS ANTI-CAKING AGENTS]) D, CHIPOTLE ROASTED TOMATO SALSA RANCH DRESSING (CANOLA OIL, WATER, POWDERED BUTTERMILK, SOUR CREAM [CULTURED CREAM], ROASTED TOMATO [FIRE ROASTED TOMATO, TOMATO JUICE, CITRIC ACID, CALCIUM CHLORIDE], APPLE CIDER VINEGAR, TOMATO, ONION, EGG YOLK [PASTEURIZED EGG YOLKS, SALT], SUGAR, CILANTRO, SEA SALT, JALAPENO PEPPER, NATURAL FLAVOR, CHIPOTLE SAUCE [CHIPOTLE PEPPERS, WATER, TOMATO PASTE, VINEGAR, ONIONS, SUGAR, SALT, CANOLA OIL, SPICES], GARLIC POWDER, WHITE DISTILLED VINEGAR, DIJON MUSTARD [DISTILLED VINEGAR, WATER, MUSTARD SEED, SEA SALT, WHITE WINE, CITRIC ACID, TURMERIC, SPICES], ONION POWDER, LIME JUICE CONCENTRATE, CUMIN, DRIED OREGANO, XANTHAN GUM, LEMON JUICE CONCENTRATE, WHITE PEPPER), NACHO AND TACO CHEESE BLEND (COLBY-JACK CHEESE [PASTEURIZED MILK, CHEESE CULTURE, SALT, ENZYMES, ANNATTO {VEGETABLE COLOR}], CHEDDAR CHEESE [PASTEURIZED MILK, CHEESE CULTURE, SALT, ENZYMES, ANNATTO {VEGETABLE COLOR)], POTATO STARCH [TO PREVENT CAKING], NACHO TACO SEASONING [SPICE, SALT, SUGAR, GARLIC POWDER, ONION POWDER, SOYBEAN OIL, CITRIC ACID, LIME OIL]), PICO DE GALLO (TOMATO, RED ONION, GREEN BELL PEPPER, TOMATO JUICE [RECONSTITUTED TOMATO JUICE {WATER AND CONCENTRATED JUICE OF TOMATOES), SALT, VITAMIN C {ASCORBIC ACID}]. RED BELL PEPPER, LIME JUICE, GARLIC, SALT, CILANTRO), BLACK BEANS (COOKED BLACK BEANS, WATER), PICO DE GALLO TORTILLA CHIPS (CORN MASA FLOUR, SUNFLOWER, SAFFLOWER AND/OR CANOLA OIL, SEASONING [TOMATO POWDER, SALT, ONION POWDER, GARLIC POWDER, TORULA YEAST, SUGAR. SPICES, GREEN BELL PEPPER POWDER, CITRIC ACID, CHILI PEPPER, OIL OF LIME, SPICE EXTRACTIVE])." Date available: 05/05/2018 Date last updated by company: 05/05/2018
