Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 18:02 EDT
"Nutrient data for: MINIS ICE CREAM BARS, UPC: 047677385276"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"4.0 PIECES = 81.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,270,333
"Protein",g,--,--,3.00,3.70
"Total lipid (fat)",g,--,--,17.00,20.99
"Carbohydrate, by difference",g,--,--,27.00,33.33
"Fiber, total dietary",g,--,--,1.0,1.2
"Sugars, total",g,--,--,24.00,29.63
Minerals
"Calcium, Ca",mg,--,--,100,123
"Iron, Fe",mg,--,--,0.00,0.00
"Sodium, Na",mg,--,--,70,86
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,0.0,0.0
"Vitamin A, IU",IU,--,--,200,247
Lipids
"Fatty acids, total saturated",g,--,--,11.996,14.810
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,25,31
Amino Acids
Other
Ingredients
"ICE CREAM: SKIM MILK, CREAM, SUGAR, CORN SYRUP, WHEY, LESS THAN 1% - COCOA POWDER, COCOA PROCESSED WITH ALKALI, CORN OIL, MONO AND DIGLYCERIDES, CAROB BEAN GUM, GUAR GUM, SALT, CARRAGEENAN, NATURAL AND ARTIFICIAL FLAVORS. COATING: SUGAR, COCONUT OIL, MILK, LACTOSE, PALM OIL, CHOCOLATE, COCOA POWDER, SOY LECITHIN, ARTIFICIAL FLAVOR." Date available: 07/14/2017 Date last updated by company: 07/14/2017
