Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 18:00 EDT
"Nutrient data for: NUT BUTTER, UPC: 864082000224"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"2.0 Tbsp = 28.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,180,643
"Protein",g,--,--,5.00,17.86
"Total lipid (fat)",g,--,--,14.00,50.00
"Carbohydrate, by difference",g,--,--,10.00,35.71
"Fiber, total dietary",g,--,--,1.0,3.6
"Sugars, total",g,--,--,2.00,7.14
Minerals
"Calcium, Ca",mg,--,--,20,71
"Iron, Fe",mg,--,--,1.80,6.43
"Sodium, Na",mg,--,--,40,143
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,0.0,0.0
"Vitamin A, IU",IU,--,--,0,0
Lipids
"Fatty acids, total saturated",g,--,--,3.500,12.500
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,0,0
Amino Acids
Other
Ingredients
"DRY ROASTED CASHEWS, FREEZE-DRIED STRAWBERRIES, ORGANIC COCONUT OIL, VANILLA EXTRACT, PINK HIMALAYAN SALT." Date available: 07/14/2017 Date last updated by company: 07/14/2017
