Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 20:15 EDT
"Nutrient data for: FILLED MILK CHOCOLATE BAR, UPC: 046567037417"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"1 BAR = 57.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,280,491
"Protein",g,--,--,3.00,5.26
"Total lipid (fat)",g,--,--,15.00,26.32
"Carbohydrate, by difference",g,--,--,31.00,54.39
"Fiber, total dietary",g,--,--,1.0,1.8
"Sugars, total",g,--,--,28.00,49.12
"Sugars, added",g,--,--,26.0,45.6
Minerals
"Calcium, Ca",mg,--,--,60,105
"Iron, Fe",mg,--,--,1.08,1.89
"Sodium, Na",mg,--,--,75,132
Vitamins
"Vitamin D",IU,--,--,0,0
Lipids
"Fatty acids, total saturated",g,--,--,9.998,17.540
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,15,26
Amino Acids
Other
Ingredients
"MILK CHOCOLATE (SUGAR, COCOA BUTTER, COCOA LIQUOR, WHOLE MILK POWDER, SOY LECITHIN, NATURAL VANILLA FLAVOR), CARAMEL FILLING (UNSALTED BUTTER [PASTEURIZED CREAM, NATURAL FLAVORINGS], GRANULATED SUGAR, CORN SYRUP AND/OR GLUCOSE SYRUP, VANILLA PASTE [SUGAR, MADAGASCAR BOURBON VANILLA EXTRACT, VANILLA BEAN SPECKS, GUM TRAGACANTH], SEA SALT)." Date available: 05/14/2018 Date last updated by company: 05/14/2018
