Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 20:53 EDT
"Nutrient data for: ZESTY RANCH PARTY DIP MIX, UPC: 041735089984"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"0.062 PACKET, MAKES 2 TBSP PREPARED = 1.8g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,5,278
"Protein",g,--,--,0.00,0.00
"Total lipid (fat)",g,--,--,0.00,0.00
"Carbohydrate, by difference",g,--,--,1.00,55.56
"Fiber, total dietary",g,--,--,0.0,0.0
"Sugars, total",g,--,--,0.00,0.00
Minerals
"Calcium, Ca",mg,--,--,2,111
"Iron, Fe",mg,--,--,0.00,0.00
"Potassium, K",mg,--,--,5,278
"Sodium, Na",mg,--,--,190,10556
Vitamins
"Vitamin D",IU,--,--,0,0
Lipids
"Fatty acids, total saturated",g,--,--,0.000,0.000
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,0,0
Amino Acids
Other
Ingredients
"MALTODEXTRIN (FROM CORN), SALT, MONOSODIUM GLUTAMATE, ONIONS+, GARLIC+, PARSLEY+, CARRAGEENAN, CANOLA OIL, SPICE." Date available: 05/09/2018 Date last updated by company: 05/09/2018
