Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 18:17 EDT
"Nutrient data for: CHOCOLATE SANDWICH COOKIES, UPC: 085239004463"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"3.0 COOKIES = 35.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,160,457
"Protein",g,--,--,2.00,5.71
"Total lipid (fat)",g,--,--,6.00,17.14
"Carbohydrate, by difference",g,--,--,26.00,74.29
"Fiber, total dietary",g,--,--,1.0,2.9
"Sugars, total",g,--,--,15.00,42.86
Minerals
"Calcium, Ca",mg,--,--,0,0
"Iron, Fe",mg,--,--,1.44,4.11
"Potassium, K",mg,--,--,45,129
"Sodium, Na",mg,--,--,180,514
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,0.0,0.0
"Vitamin A, IU",IU,--,--,0,0
Lipids
"Fatty acids, total saturated",g,--,--,2.999,8.570
"Fatty acids, total monounsaturated",g,--,--,2.499,7.140
"Fatty acids, total polyunsaturated",g,--,--,0.500,1.430
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,0,0
Amino Acids
Other
Ingredients
"SUGAR, ENRICHED WHEAT FLOUR (FLOUR, NIACIN, IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), PALM OIL, COCOA (PROCESSED WITH ALKALI), HIGH FRUCTOSE CORN SYRUP, COCOA, CONTAINS 2% OR LESS OF: BAKING SODA, SALT, SOY LECITHIN, CHOCOLATE LIQUOR, ARTIFICIAL VANILLA FLAVOR." Date available: 05/19/2018 Date last updated by company: 05/19/2018
