Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 17:59 EDT
"Nutrient data for: ORGANIC MILK CHOCOLATE DISCS, UPC: 812603018333"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"7.0 DROPS = 40.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,223,558
"Protein",g,--,--,4.00,10.00
"Total lipid (fat)",g,--,--,15.00,37.50
"Carbohydrate, by difference",g,--,--,0.02,0.05
"Fiber, total dietary",g,--,--,1.0,2.5
"Sugars, total",g,--,--,15.00,37.50
Minerals
"Calcium, Ca",mg,--,--,110,275
"Iron, Fe",mg,--,--,0.54,1.35
"Sodium, Na",mg,--,--,126,315
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,0.6,1.5
"Vitamin A, IU",IU,--,--,50,125
Lipids
"Fatty acids, total saturated",g,--,--,7.000,17.500
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,9,22
Amino Acids
Other
Ingredients
"ORGANIC MILK CHOCOLATE (CACAO BEANS*∞, CANE SUGAR*, WHOLE MILK POWDER*, COCOA BUTTER*∞, NON-FAT MILK POWDER*, SOY LECITHIN*, VANILLA BEANS*), TOFFEE* (SUGAR*, RICE SYRUP*, BUTTER*, COCONUT OIL*, SALT, SOY LECITHIN*, SODIUM BICARBONATE), SEA SALT." Date available: 01/13/2018 Date last updated by company: 01/13/2018
