Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 19:32 EDT
"Nutrient data for: GOOD THINS CRACKERS RICE THINS ORIGINAL 1X3.5 OZ, UNPREPARED, GTIN: 00044000044718"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"18.0 pieces (31g) = 31.0g",1Value per 100 g,
Proximates
"Protein",g,--,--,2.00,6.45
"Total lipid (fat)",g,--,--,1.50,4.84
"Carbohydrate, by difference",g,--,--,26.00,83.87
"Fiber, total dietary",g,--,--,0.0,0.0
"Sugars, total",g,--,--,0.00,0.00
Minerals
"Calcium, Ca",mg,--,--,3,10
"Iron, Fe",mg,--,--,0.26,0.84
"Potassium, K",mg,--,--,30,97
"Sodium, Na",mg,--,--,85,274
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,0.0,0.0
Lipids
"Fatty acids, total saturated",g,--,--,0.000,0.000
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,0,0
Amino Acids
Other
Ingredients
"INGREDIENTS: WHITE RICE FLOUR, HIGH OLEIC SAFFLOWER OIL, SALT. SOY, SESAME SEED, TREE NUTS." Date available: 05/09/2018 Date last updated by company: 05/08/2018
