Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 20:49 EDT
"Nutrient data for: STRAWBERRY BANANA TAFFY, UPC: 080798415781"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"7.0 Pieces = 42.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,160,381
"Protein",g,--,--,0.00,0.00
"Total lipid (fat)",g,--,--,2.00,4.76
"Carbohydrate, by difference",g,--,--,38.00,90.48
"Fiber, total dietary",g,--,--,0.0,0.0
"Sugars, total",g,--,--,23.00,54.76
Minerals
"Calcium, Ca",mg,--,--,0,0
"Iron, Fe",mg,--,--,0.00,0.00
"Sodium, Na",mg,--,--,60,143
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,0.0,0.0
"Vitamin A, IU",IU,--,--,0,0
Lipids
"Fatty acids, total saturated",g,--,--,1.499,3.570
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,0,0
Amino Acids
Other
Ingredients
"CORN SYRUP, SUGAR, COCONUT OIL, EGG WHITES, SALT, NATURAL AND ARTIFICIAL FLAVORS, MALIC ACID, YELLOW #5, RED #3." Date available: 05/07/2018 Date last updated by company: 05/07/2018
