Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 19:32 EDT
"Nutrient data for: BELVITA COOKIES BITES 1X1 OZ, UNPREPARED, GTIN: 00044000055844"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"1 pack (28g) = 28.0g",1Value per 100 g,
Proximates
"Protein",g,--,--,2.00,7.14
"Total lipid (fat)",g,--,--,4.50,16.07
"Carbohydrate, by difference",g,--,--,20.00,71.43
"Fiber, total dietary",g,--,--,2.0,7.1
"Sugars, total",g,--,--,7.00,25.00
Minerals
"Calcium, Ca",mg,--,--,8,27
"Iron, Fe",mg,--,--,1.01,3.61
"Potassium, K",mg,--,--,100,357
"Sodium, Na",mg,--,--,75,268
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,0.0,0.0
"Thiamin",mg,--,--,0.000,0.000
"Riboflavin",mg,--,--,0.100,0.357
"Niacin",mg,--,--,1.120,4.000
"Vitamin B-6",mg,--,--,0.110,0.393
Lipids
"Fatty acids, total saturated",g,--,--,1.000,3.570
"Fatty acids, total trans",g,--,--,0.000,0.000
Amino Acids
Other
Ingredients
"INGREDIENTS: WHOLE GRAIN WHEAT FLOUR, ENRICHED FLOUR [WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE (VITAMIN B1), RIBOFLAVIN (VITAMIN B2), FOLIC ACID], SUGAR, CANOLA OIL, SEMISWEET CHOCOLATE (SUGAR, CHOCOLATE, DEXTROSE, COCOA BUTTER, SOY LECITHIN, VANILLA EXTRACT), WHOLE GRAIN ROLLED OATS, WHOLE GRAIN RYE FLOUR, COCOA PROCESSED WITH ALKALI, CHOCOLATE, BAKING SODA, DISODIUM PYROPHOSPHATE, SALT, SOY LECITHIN, NATURAL FLAVOR, FERRIC ORTHOPHOSPHATE (IRON), NIACINAMIDE, PYRIDOXINE HYDROCHLORIDE (VITAMIN B6), RIBOFLAVIN (VITAMIN B2), THIAMIN MONONITRATE (VITAMIN B1)." Date available: 05/17/2018 Date last updated by company: 05/17/2018
