Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 22:40 EDT
"Nutrient data for: ORGANIC COCOA FLAKES CEREAL, UPC: 853036006580"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"1 CONTAINER = 43.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,160,372
"Protein",g,--,--,6.00,13.95
"Total lipid (fat)",g,--,--,1.50,3.49
"Carbohydrate, by difference",g,--,--,34.00,79.07
"Fiber, total dietary",g,--,--,5.0,11.6
"Sugars, total",g,--,--,5.00,11.63
Minerals
"Calcium, Ca",mg,--,--,20,47
"Iron, Fe",mg,--,--,1.80,4.19
"Sodium, Na",mg,--,--,80,186
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,0.0,0.0
"Vitamin A, IU",IU,--,--,0,0
Lipids
"Fatty acids, total saturated",g,--,--,0.000,0.000
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,0,0
Amino Acids
Other
Ingredients
"ORGANIC STONEGROUND WHOLE WHEAT (80%), ORGANIC CANE SUGAR* (11%), ORGANIC FAIR TRADE COCOA* (8.5%), SEA SALT (0.5%)." Date available: 05/19/2018 Date last updated by company: 05/19/2018
