Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 22:40 EDT
"Nutrient data for: ORGANIC FRUIT TWISTS, UPC: 042563603878"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"1 POUCH = 18.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,60,333
"Protein",g,--,--,0.00,0.00
"Total lipid (fat)",g,--,--,0.00,0.00
"Carbohydrate, by difference",g,--,--,15.00,83.33
"Fiber, total dietary",g,--,--,1.0,5.6
"Sugars, total",g,--,--,12.00,66.67
Minerals
"Calcium, Ca",mg,--,--,0,0
"Iron, Fe",mg,--,--,0.00,0.00
"Sodium, Na",mg,--,--,0,0
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,60.0,333.3
"Vitamin A, IU",IU,--,--,0,0
Lipids
"Fatty acids, total saturated",g,--,--,0.000,0.000
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,0,0
Amino Acids
Other
Ingredients
"CONCENTRATED APPLE PUREE*, CONCENTRATED APPLE JUICE*, CONCENTRATED STRAWBERRY JUICE*, CONCENTRATED RASPBERRY JUICE*, CONCENTRATED BLUEBERRY JUICE*, ASCORBIC ACID (VITAMIN C), NATURAL FLAVORS*, PECTIN, PURPLE CARROT JUICE CONCENTRATE (FOR COLOR)." Date available: 05/19/2018 Date last updated by company: 05/19/2018
