Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 18:21 EDT
"Nutrient data for: AUTHENTIC STRAINED GREEK NONFAT YOGURT, UPC: 011110802163"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"1 CONTAINER = 150.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,150,100
"Protein",g,--,--,12.00,8.00
"Total lipid (fat)",g,--,--,0.00,0.00
"Carbohydrate, by difference",g,--,--,25.99,17.33
"Fiber, total dietary",g,--,--,1.1,0.7
"Sugars, total",g,--,--,19.00,12.67
Minerals
"Calcium, Ca",mg,--,--,400,267
"Iron, Fe",mg,--,--,0.00,0.00
"Sodium, Na",mg,--,--,70,47
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,1.2,0.8
"Vitamin A, IU",IU,--,--,0,0
Lipids
"Fatty acids, total saturated",g,--,--,0.000,0.000
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,10,7
Amino Acids
Other
Ingredients
"STRAINED YOGURT: GRADE A PASTEURIZED SKIM MILK, LIVE ACTIVE CULTURES (S. THERMOPHILUS, L. BULGARICUS, L. ACIDOPHILUS, B. LACTIS). LEMON FRUIT PREPARATION: SUGAR, WATER, LEMON JUICE CONCENTRATE, PECTIN, NATURAL FLAVOR, SODIUM CITRATE, COLOR (TURMERIC)." Date available: 07/14/2017 Date last updated by company: 07/14/2017
