Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 20:15 EDT
"Nutrient data for: THREE POTATO SALAD, UPC: 078742213484"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"1 cup = 140.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,251,179
"Protein",g,--,--,5.00,3.57
"Total lipid (fat)",g,--,--,16.00,11.43
"Carbohydrate, by difference",g,--,--,24.00,17.14
"Fiber, total dietary",g,--,--,2.9,2.1
"Sugars, total",g,--,--,2.00,1.43
"Sugars, added",g,--,--,1.0,0.7
Minerals
"Calcium, Ca",mg,--,--,0,0
"Iron, Fe",mg,--,--,0.99,0.71
"Potassium, K",mg,--,--,430,307
"Sodium, Na",mg,--,--,580,414
Vitamins
"Vitamin D",IU,--,--,0,0
Lipids
"Fatty acids, total saturated",g,--,--,2.996,2.140
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,15,11
Amino Acids
Other
Ingredients
"POTATOES, RED POTATOES, MAYONNAISE (SOYBEAN OIL, WATER, EGG YOLKS, SALT, VINEGAR), SWEET POTATO, SOUR CREAM (MILK, CREAM, SUGAR, WHEY, MODIFIED CORNSTARCH, SODIUM PHOSPHATE, GUAR GUM, CARRAGEENAN, SODIUM CITRATE, LOCUST BEAN GUM, CULTURE, POTASSIUM SORBATE [PRESERVATIVE]), ONIONS, VINEGAR, SALT, SUGAR, MODIFIED CORNSTARCH, POTASSIUM SORBATE (PRESERVATIVE), SODIUM BENZOATE (PRESERVATIVE), XANTHAN GUM." Date available: 05/19/2018 Date last updated by company: 05/19/2018
