Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 17:52 EDT
"Nutrient data for: TROPICAL TRAIL MIX, UPC: 818780016148"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"0.25 cup = 30.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,140,467
"Protein",g,--,--,1.00,3.33
"Total lipid (fat)",g,--,--,7.00,23.33
"Carbohydrate, by difference",g,--,--,19.00,63.33
"Fiber, total dietary",g,--,--,1.0,3.3
"Sugars, total",g,--,--,12.00,40.00
Minerals
"Calcium, Ca",mg,--,--,20,67
"Iron, Fe",mg,--,--,0.36,1.20
"Sodium, Na",mg,--,--,25,83
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,1.2,4.0
"Vitamin A, IU",IU,--,--,0,0
Lipids
"Fatty acids, total saturated",g,--,--,5.001,16.670
"Fatty acids, total monounsaturated",g,--,--,0.999,3.330
"Fatty acids, total polyunsaturated",g,--,--,0.000,0.000
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,0,0
Amino Acids
Other
Ingredients
"YOGURT FLAVORED POPCORN (YOGURT COATING [SUGAR, PALM KERNEL OIL, SKIM MILK, YOGURT POWDER {CULTURED WHEY PROTEIN CONCENTRATE, CULTURED SKIM MILK}, SOY LECITHIN, SALT], KETTLE CORN [SUGAR, TAPIOCA SYRUP, POPCORN, SUNFLOWER OIL, SALT, SUNFLOWER LECITHIN, BAKING SODA]), BANANA CHIPS (BANANAS, COCONUT OIL, SUGAR, NATURAL FLAVOR), DRIED MANGO (MANGO, SUGAR, CITRIC ACID), DRIED PINEAPPLE (PINEAPPLE, SUGAR, CITRIC ACID), ROASTED CASHEWS (CASHEWS, SUNFLOWER OIL, SALT), COCONUT" Date available: 02/16/2018 Date last updated by company: 02/16/2018
