Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 18:22 EDT
"Nutrient data for: ALBA HAZELNUT DARK CHOCOLATE GELATO SQUARES, UPC: 799512060038"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"1 SQUARE = 88.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,240,273
"Protein",g,--,--,4.00,4.55
"Total lipid (fat)",g,--,--,12.00,13.64
"Carbohydrate, by difference",g,--,--,29.00,32.95
"Fiber, total dietary",g,--,--,2.0,2.3
"Sugars, total",g,--,--,18.00,20.45
Minerals
"Calcium, Ca",mg,--,--,80,91
"Iron, Fe",mg,--,--,0.72,0.82
"Sodium, Na",mg,--,--,130,148
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,0.0,0.0
"Vitamin A, IU",IU,--,--,300,341
Lipids
"Fatty acids, total saturated",g,--,--,6.002,6.820
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,30,34
Amino Acids
Other
Ingredients
"GELATO: MILK, CREAM, ORGANIC CANE SUGAR, DRY ROASTED HAZELNUTS, TAPIOCA SYRUP, COCOA POWDER, COCOA BUTTER, GUAR GUM, LOCUST BEAN GUM, CARRAGEENAN. CHOCOLATE WAFER: WHEAT FLOUR, SUGAR, PALM OIL, CARAMEL COLOR, BROWN RICE SYRUP, SOY FLOUR, COCOA, SALT, BAKING SODA, SOY LECITHIN." Date available: 11/01/2017 Date last updated by company: 11/01/2017
