Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 18:22 EDT
"Nutrient data for: BUFFALO POTATO SALAD, UPC: 013454375259"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"0.75 cup = 140.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,169,121
"Protein",g,--,--,3.00,2.14
"Total lipid (fat)",g,--,--,10.00,7.14
"Carbohydrate, by difference",g,--,--,18.00,12.86
"Fiber, total dietary",g,--,--,1.0,0.7
"Sugars, total",g,--,--,0.99,0.71
Minerals
"Calcium, Ca",mg,--,--,20,14
"Iron, Fe",mg,--,--,0.71,0.51
"Sodium, Na",mg,--,--,770,550
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,21.0,15.0
"Vitamin A, IU",IU,--,--,1499,1071
Lipids
"Fatty acids, total saturated",g,--,--,2.506,1.790
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,15,11
Amino Acids
Other
Ingredients
"COOKED RED POTATOES (POTATO, CITRIC ACID, SODIUM BENZOATE, SODIUM ACID PYROPHOSPHATE, SALT, POTASSIUM SORBATE), MAYONNAISE (SOYBEAN OIL, CORN SYRUP, WATER, EGG YOLKS, DISTILLED VINEGAR, CONTAINS LESS THAN 2% OF: SALT, SPICE, CITRIC ACID, CALCIUM DISODIUM EDTA ADDED TO PROTECT FLAVOR), CELERY, SOUR CREAM (CULTURED MILK, CREAM, NONFAT MILK POWDER, ENZYMES, GELATIN), CARROTS, CAYENNE PEPPER SAUCE (AGED CAYENNE RED PEPPERS, VINEGAR, WATER, SALT, NATURAL FLAVOR AND GARLIC POWDER), RED ONION, CREAM CHEESE (PASTEURIZED CULTURED MILK AND CREAM, SALT, STABILIZERS [XANTHAN GUM, CAROB BEAN GUM, LOCUST GUM, AND GUAR GUM]), WATER, BUTTERMILK (CULTURED SKIM MILK, NONFAT DRY MILK, CREAM, SALT, MODIFIED CORN STARCH, MONO AND DIGLYCERIDES, CARRAGEENAN, LOCUST BEAN GUM, NATURAL FLAVOR, VITAMIN A PALMITATE AND VITAMIN D3), EVAPORATED SALT, RANCH SALAD DRESSING MIX (SALT, MONOSODIUM GLUTAMATE, MALTODEXTRIN, GARLIC, ONION, PARSLEY, SPICE, CARRAGEENAN, WITH NO MORE THAN 2% CALCIUM STEARATE [ANTI-CAKING]), SODIUM BENZOATE AND POTASSIUM SORBATE ADDED TO PROTECT FLAVOR, ONION POWDER, PAPRIKA, DEHYDRATED GARLIC, DEHYDRATED CHIVES, SPICE." Date available: 11/01/2017 Date last updated by company: 11/01/2017
