Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 19:41 EDT
"Nutrient data for: FAJITA STYLE TORTILLAS, UPC: 07078426478"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"1 TORTILLA = 45.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,120,267
"Protein",g,--,--,4.00,8.89
"Total lipid (fat)",g,--,--,2.25,5.00
"Carbohydrate, by difference",g,--,--,21.00,46.67
"Fiber, total dietary",g,--,--,1.0,2.2
"Sugars, total",g,--,--,0.00,0.00
Minerals
"Calcium, Ca",mg,--,--,50,111
"Iron, Fe",mg,--,--,1.00,2.22
"Potassium, K",mg,--,--,30,67
"Sodium, Na",mg,--,--,240,533
Vitamins
"Folate, total",µg,--,--,81,180
"Vitamin D",IU,--,--,0,0
Lipids
"Fatty acids, total saturated",g,--,--,0.000,0.000
"Fatty acids, total monounsaturated",g,--,--,0.751,1.670
"Fatty acids, total polyunsaturated",g,--,--,0.500,1.110
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,0,0
Amino Acids
Other
Ingredients
"UNBLEACHED, ENRICHED FLOUR, (WHEAT FLOUR, MALTED BARLEY FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE [VITAMIN B1], RIBOFLAVIN [VITAMIN B2], FOLIC ACID), WATER, PALM OIL, SALT, MONO- AND DIGLYCERIDES, SODIUM BICARBONATE, PRESERVATIVES (CALCIUM PROPIONATE, POTASSIUM SORBATE), SODIUM ALUMINUM PHOSPHATE, SODIUM ALUMINUM SULFATE, CORN STARCH, FUMARIC ACID, CALCIUM SULFATE, 2% OR LESS OF EACH OF THE FOLLOWING: SOYBEAN OIL, MONOCALCIUM PHOSPHATE, ENZYMES, SODIUM METABISULFITE." Date available: 04/05/2018 Date last updated by company: 04/05/2018
