Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 20:41 EDT
"Nutrient data for: PROTEIN & SUPERFRUIT BAR, UPC: 753656715612"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"1 BAR = 62.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,260,419
"Protein",g,--,--,10.00,16.13
"Total lipid (fat)",g,--,--,12.00,19.35
"Carbohydrate, by difference",g,--,--,31.00,50.00
"Fiber, total dietary",g,--,--,10.0,16.1
"Sugars, total",g,--,--,9.00,14.52
Minerals
"Calcium, Ca",mg,--,--,80,129
"Iron, Fe",mg,--,--,1.44,2.32
"Sodium, Na",mg,--,--,115,185
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,0.0,0.0
"Vitamin A, IU",IU,--,--,750,1210
Lipids
"Fatty acids, total saturated",g,--,--,7.000,11.290
"Fatty acids, total monounsaturated",g,--,--,3.001,4.840
"Fatty acids, total polyunsaturated",g,--,--,1.500,2.420
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,10,16
Amino Acids
Other
Ingredients
"PROTEIN BLEND (WHEY PROTEIN CONCENTRATE, ORGANIC ALMOND PROTEIN, ORGANIC SUNFLOWER PROTEIN), DATE PASTE, CHICORY ROOT FIBER, WHOLE GRAIN OATS, ALMONDS, GLYCERIN, UNSWEETENED COCONUT, EXTRA VIRGIN COCONUT OIL, BROWN RICE SYRUP, ORGANIC DARK CHOCOLATE DROPS (ORGANIC CANE SUGAR, ORGANIC CHOCOLATE LIQUOR, ORGANIC COCOA BUTTER, ORGANIC DEXTROSE, ORGANIC VANILLA), CHIA SEEDS, NATURAL FLAVOR, SUNFLOWER LECITHIN, SEA SALT, BAKING POWDER (MONOCALCIUM PHOSPHATE, SODIUM BICARBONATE, CORN STARCH), VITAMIN A PALMITATE." Date available: 05/29/2018 Date last updated by company: 05/29/2018
