Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 18:20 EDT
"Nutrient data for: MONTEBELLO KITCHENS, SUPERFOOD DRESSING AND SAUCE, BAOBAB CITRONETTE, UPC: 720456007025"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"2.0 Tbsp = 30.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,33,110
"Protein",g,--,--,1.00,3.33
"Total lipid (fat)",g,--,--,0.00,0.00
"Carbohydrate, by difference",g,--,--,9.00,30.00
"Fiber, total dietary",g,--,--,2.0,6.7
"Sugars, total",g,--,--,6.00,20.00
Minerals
"Calcium, Ca",mg,--,--,20,67
"Iron, Fe",mg,--,--,0.36,1.20
"Sodium, Na",mg,--,--,19,63
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,4.8,16.0
"Vitamin A, IU",IU,--,--,50,167
Lipids
"Fatty acids, total saturated",g,--,--,0.000,0.000
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,0,0
Amino Acids
Other
Ingredients
"ORANGE JUICE (PURE FILTERED WATER, PREMIUM CONCENTRATED ORANGE JUICE, VITAMIN C), LEMON JUICE, COCONUT WATER (PURE FILTERED WATER, COCONUT WATER POWDER), DATES, CHIA SEED, ORGANIC BAOBAB, GLUCOMANNAN POWDER (KONJAC PLANT), SALT." Date available: 06/25/2017 Date last updated by company: 06/25/2017
