Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 18:02 EDT
"Nutrient data for: INDIAN COCONUT VEGETABLES YOGURT SAUCE, UPC: 782733000365"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"0.5 PACK = 142.5g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,120,84
"Protein",g,--,--,3.01,2.11
"Total lipid (fat)",g,--,--,7.99,5.61
"Carbohydrate, by difference",g,--,--,10.00,7.02
"Fiber, total dietary",g,--,--,2.0,1.4
"Sugars, total",g,--,--,4.00,2.81
Minerals
"Calcium, Ca",mg,--,--,60,42
"Iron, Fe",mg,--,--,1.44,1.01
"Sodium, Na",mg,--,--,460,323
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,1.9,1.3
"Vitamin A, IU",IU,--,--,351,246
Lipids
"Fatty acids, total saturated",g,--,--,5.002,3.510
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,6,4
Amino Acids
Other
Ingredients
"WATER, YOGURT, CARROTS, COCONUT MILK, SWEET POTATOES, ONIONS, FRENCH BEANS, GREEN PEAS, GREEN CHILIES, COCONUT OIL, CHICKPEA FLOUR, CORNSTARCH, SALT, GINGER, COCONUT SLICES, SUNFLOWER OIL, CURRY LEAVES, SPICES, CUMIN, MUSTARD, TURMERIC." Date available: 06/07/2018 Date last updated by company: 06/07/2018
