Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 18:10 EDT
"Nutrient data for: TATER BITES, SHREDDED SHAPED POTATOES, UPC: 688267009280"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"9.0 PIECES = 86.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,160,186
"Protein",g,--,--,1.00,1.16
"Total lipid (fat)",g,--,--,8.00,9.30
"Carbohydrate, by difference",g,--,--,23.00,26.74
"Fiber, total dietary",g,--,--,1.0,1.2
"Sugars, total",g,--,--,0.00,0.00
Minerals
"Calcium, Ca",mg,--,--,0,0
"Iron, Fe",mg,--,--,0.72,0.84
"Potassium, K",mg,--,--,230,267
"Sodium, Na",mg,--,--,340,395
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,9.0,10.5
"Vitamin A, IU",IU,--,--,0,0
Lipids
"Fatty acids, total saturated",g,--,--,0.998,1.160
"Fatty acids, total monounsaturated",g,--,--,3.500,4.070
"Fatty acids, total polyunsaturated",g,--,--,2.503,2.910
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,0,0
Amino Acids
Other
Ingredients
"POTATOES, VEGETABLE OIL (CONTAINS ONE OR MORE OF THE FOLLOWING: CANOLA, SOYBEAN, COTTONSEED, SUNFLOWER, CORN), CONTAINS 2% OR LESS OF: CORNSTARCH - MODIFIED, DEHYDRATED ONION, DEXTROSE, SALT, SODIUM ACID PYROPHOSPHATE ADDED TO MAINTAIN NATURAL COLOR." Date available: 01/04/2018 Date last updated by company: 01/04/2018
