Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 18:20 EDT
"Nutrient data for: SLICED GREEN BEANS, UPC: 072273450349"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"1 cup = 121.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,21,17
"Protein",g,--,--,1.00,0.83
"Total lipid (fat)",g,--,--,0.00,0.00
"Carbohydrate, by difference",g,--,--,3.00,2.48
"Fiber, total dietary",g,--,--,1.0,0.8
"Sugars, total",g,--,--,1.00,0.83
Minerals
"Calcium, Ca",mg,--,--,21,17
"Iron, Fe",mg,--,--,0.36,0.30
"Sodium, Na",mg,--,--,10,8
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,2.4,2.0
"Vitamin A, IU",IU,--,--,401,331
Lipids
"Fatty acids, total saturated",g,--,--,0.000,0.000
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,0,0
Amino Acids
Other
Ingredients
"GREEN BEANS, WATER." Date available: 05/08/2018 Date last updated by company: 05/08/2018
