Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 19:46 EDT
"Nutrient data for: HICKORY SLICED HAM WITH NATURAL JUICES, UPC: 049521110003"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"2.0 ONZ = 56.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,50,89
"Protein",g,--,--,11.00,19.64
"Total lipid (fat)",g,--,--,1.00,1.79
"Carbohydrate, by difference",g,--,--,1.00,1.79
"Fiber, total dietary",g,--,--,0.0,0.0
"Sugars, total",g,--,--,0.00,0.00
Minerals
"Calcium, Ca",mg,--,--,0,0
"Iron, Fe",mg,--,--,0.72,1.29
"Sodium, Na",mg,--,--,620,1107
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,0.0,0.0
"Vitamin A, IU",IU,--,--,0,0
Lipids
"Fatty acids, total saturated",g,--,--,0.000,0.000
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,30,54
Amino Acids
Other
Ingredients
"PORK, WATER, CONTAINS LESS THAN 2% OF SALT, SODIUM CITRATE, SODIUM PHOSPHATE, BROWN SUGAR, SODIUM DIACETATE, SODIUM ERYTHORBATE, SODIUM NITRITE." Date available: 05/19/2018 Date last updated by company: 05/19/2018
