Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 20:49 EDT
"Nutrient data for: HANDMADE ICE CREAM SANDWICH, UPC: 854723007163"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"1 SANDWICH = 167.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,439,263
"Protein",g,--,--,8.00,4.79
"Total lipid (fat)",g,--,--,19.00,11.38
"Carbohydrate, by difference",g,--,--,63.99,38.32
"Fiber, total dietary",g,--,--,2.0,1.2
"Sugars, total",g,--,--,41.00,24.55
Minerals
"Calcium, Ca",mg,--,--,150,90
"Iron, Fe",mg,--,--,1.09,0.65
"Sodium, Na",mg,--,--,261,156
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,0.0,0.0
"Vitamin A, IU",IU,--,--,499,299
Lipids
"Fatty acids, total saturated",g,--,--,9.001,5.390
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,30,18
Amino Acids
Other
Ingredients
"ICE CREAM (MILK, CREAM, CORN SYRUP, WHEY, GUAR GUM, MONO AND DIGLYCERIDES, CELLULOSE GUM, POLYSORBATE 65, CARRAGEENAN, ARTIFICIAL VANILLA, ANNATTO, VITAMIN A, PALMITATE), WHEAT FLOUR ENRICHED (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID, MALTED BARLEY FLOUR), SEMI SWEET CHOCOLATE (SUGAR, UNSWEETENED CHOCOLATE, COCOA BUTTER (CREAM, SALT), SOY LECITHIN, VANILLA), BROWN SUGAR, SUGAR, BUTTER (CREAM, SALT), SHORTENING (SOYBEAN OIL, FULLY HYDROGENATED PALM OIL, PALM OIL, MONO AND DIGLYCERIDES, TBHQ AND CITRIC ACID (ANTIOXIDANTS), BETA-CAROTENE), OATS, EGG, MILK, VANILLA, MODIFIED CORN STARCH, BAKING SODA, SALT" Date available: 05/05/2018 Date last updated by company: 05/05/2018
