Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 18:07 EDT
"Nutrient data for: PEANUT BUTTER SANDWICH CRACKERS, UPC: 030100116585"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"1 PACKAGE = 26.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,130,500
"Protein",g,--,--,3.00,11.54
"Total lipid (fat)",g,--,--,6.00,23.08
"Carbohydrate, by difference",g,--,--,16.00,61.54
"Fiber, total dietary",g,--,--,1.0,3.8
"Sugars, total",g,--,--,3.00,11.54
Minerals
"Calcium, Ca",mg,--,--,0,0
"Iron, Fe",mg,--,--,0.72,2.77
"Sodium, Na",mg,--,--,200,769
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,0.0,0.0
"Vitamin A, IU",IU,--,--,0,0
Lipids
"Fatty acids, total saturated",g,--,--,1.001,3.850
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,0,0
Amino Acids
Other
Ingredients
"ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, VITAMIN B1 [THIAMIN MONONITRATE], VITAMIN B2 [RIBOFLAVIN], FOLIC ACID), SOYBEAN OIL WITH TBHQ FOR FRESHNESS, PEANUT BUTTER (ROASTED PEANUTS), SUGAR, DEXTROSE, HIGH FRUCTOSE CORN SYRUP, CONTAINS 2% OR LESS OF SALT, MALTED BARLEY FLOUR, LEAVENING (BAKING SODA, MONOCALCIUM PHOSPHATE, SODIUM ACID PYROPHOSPHATE), WHEAT FLOUR, SOY LECITHIN, WHEY, YELLOW 6, RED PEPPER, CHEDDAR CHEESE (MILK, CHEESE CULTURES, SALT, ENZYMES), DISODIUM PHOSPHATE, BUTTERMILK." Date available: 03/11/2018 Date last updated by company: 03/11/2018
