Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 18:10 EDT
"Nutrient data for: HALVES & PIECES PECANS WHOLESOME SNACKS, UPC: 070784508849"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"0.5 cup = 40.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,280,700
"Protein",g,--,--,4.00,10.00
"Total lipid (fat)",g,--,--,28.00,70.00
"Carbohydrate, by difference",g,--,--,5.00,12.50
"Fiber, total dietary",g,--,--,2.0,5.0
"Sugars, total",g,--,--,1.00,2.50
Minerals
"Calcium, Ca",mg,--,--,0,0
"Iron, Fe",mg,--,--,0.36,0.90
"Sodium, Na",mg,--,--,0,0
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,0.0,0.0
"Vitamin A, IU",IU,--,--,0,0
Lipids
"Fatty acids, total saturated",g,--,--,2.500,6.250
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,0,0
Amino Acids
Other
Ingredients
"PECAN HALVES." Date available: 07/14/2017 Date last updated by company: 07/14/2017
