Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 18:19 EDT
"Nutrient data for: TASTY NUTRITION BAR, UPC: 851659003825"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"1 BAR = 39.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,160,410
"Protein",g,--,--,6.00,15.38
"Total lipid (fat)",g,--,--,7.00,17.95
"Carbohydrate, by difference",g,--,--,21.00,53.85
"Fiber, total dietary",g,--,--,5.0,12.8
"Sugars, total",g,--,--,8.00,20.51
Minerals
"Calcium, Ca",mg,--,--,20,51
"Iron, Fe",mg,--,--,1.08,2.77
"Sodium, Na",mg,--,--,170,436
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,0.0,0.0
"Vitamin A, IU",IU,--,--,0,0
Lipids
"Fatty acids, total saturated",g,--,--,2.001,5.130
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,0,0
Amino Acids
Other
Ingredients
"BROWN RICE SYRUP, ORGANIC PEANUTS, CHOCOLATE COATING (SUGAR, FRACTIONATED PALM KERNEL OIL, COCOA (PROCESSED WITH ALKALI), LACTOSE, PALM OIL, SOY LECITHIN (AN EMULSIFIER), VANILLA), GLUTEN FREE ROLLED OATS, SOY PROTEIN ISOLATE, INULIN, ORGANIC CANE SUGAR, ALMONDS, GLYCERINE, ACACIA GUM, GLUTEN FREE PRETZELS (CORN STARCH, POTATO STARCH, RICE FLOUR, SOLUBLE CORN FIBER, PALM OIL, SUGAR, SALT, CELLULOSE GUM, SOY LECITHIN, YEAST EXTRACT, SODIUM BICARBONATE, SODIUM ACID PYROPHOSPHATE, CITRIC ACID), HIGH OLEIC SUNFLOWER OIL, RICE STARCH, SEA SALT, MIXED TOCOPHEROLS." Date available: 07/14/2017 Date last updated by company: 07/14/2017
