Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 19:47 EDT
"Nutrient data for: DARK CHOCOLATE BAR, UPC: 046567036120"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"0.5 BAR = 43.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,250,581
"Protein",g,--,--,3.00,6.98
"Total lipid (fat)",g,--,--,18.00,41.86
"Carbohydrate, by difference",g,--,--,18.00,41.86
"Fiber, total dietary",g,--,--,4.0,9.3
"Sugars, total",g,--,--,14.00,32.56
"Sugars, added",g,--,--,14.0,32.6
Minerals
"Calcium, Ca",mg,--,--,20,47
"Iron, Fe",mg,--,--,5.40,12.56
"Potassium, K",mg,--,--,210,488
"Sodium, Na",mg,--,--,200,465
Vitamins
"Vitamin D",IU,--,--,0,0
Lipids
"Fatty acids, total saturated",g,--,--,10.002,23.260
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,0,0
Amino Acids
Other
Ingredients
"DARK CHOCOLATE (COCOA MASS, SUGAR, COCOA BUTTER, SOY LECITHIN [EMULSIFIER], AND NATURAL VANILLA EXTRACT), HAWAIIAN BLACK LAVA SEA SALT." Date available: 05/14/2018 Date last updated by company: 05/14/2018
