Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 17:47 EDT
"Nutrient data for: ULTIMATE WHITE CHUNK MACADAMIA NUT COOKIES, UPC: 681131173575"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"1 COOKIES = 42.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,220,524
"Protein",g,--,--,1.00,2.38
"Total lipid (fat)",g,--,--,12.00,28.57
"Carbohydrate, by difference",g,--,--,27.00,64.29
"Fiber, total dietary",g,--,--,0.0,0.0
"Sugars, total",g,--,--,16.00,38.10
"Sugars, added",g,--,--,16.0,38.1
Minerals
"Calcium, Ca",mg,--,--,19,45
"Iron, Fe",mg,--,--,0.90,2.14
"Sodium, Na",mg,--,--,160,381
Vitamins
"Vitamin D",IU,--,--,0,0
Lipids
"Fatty acids, total saturated",g,--,--,4.998,11.900
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,5,12
Amino Acids
Other
Ingredients
"ENRICHED FLOUR BLEACHED (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), SUGAR, WHITE CONFECTIONERY CHUNK (SUGAR, HYDROGENATED PALM KERNEL OIL, NONFAT DRY MILK, SOY LECITHIN [EMULSIFIER], SALT, NATURAL FLAVOR), MARGARINE (SOY AND PALM OILS, WATER, SALT, MONO- AND DIGLYCERIDES, SOY LECITHIN, SODIUM BENZOATE [PRESERVATIVE], NATURAL FLAVOR, VITAMIN A PALMITATE, BETA-CAROTENE [COLOR]), PALM OIL, MACADAMIA NUTS, INVERT SUGAR, BUTTER (CREAM, NATURAL FLAVORS), ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), WATER, FRUCTOSE, MOLASSES, NATURAL FLAVOR, WHEY PROTEIN CONCENTRATE, BAKING SODA, SALT, SOY LECITHIN, SODIUM ALUMINUM PHOSPHATE, DISTILLED MONOGLYCERIDES, EGGS, MALTODEXTRIN, ANNATTO EXTRACT, SODIUM CARBONATE." Date available: 05/21/2018 Date last updated by company: 05/21/2018
