Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 19:44 EDT
"Nutrient data for: MOIST & DELICIOUS CARROT CAKE, UPC: 032100026703"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"0.167 CAKE = 90.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,340,378
"Protein",g,--,--,4.00,4.44
"Total lipid (fat)",g,--,--,17.00,18.89
"Carbohydrate, by difference",g,--,--,44.00,48.89
"Fiber, total dietary",g,--,--,1.0,1.1
"Sugars, total",g,--,--,31.00,34.44
Minerals
"Calcium, Ca",mg,--,--,20,22
"Iron, Fe",mg,--,--,1.08,1.20
"Sodium, Na",mg,--,--,300,333
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,1.2,1.3
"Vitamin A, IU",IU,--,--,100,111
Lipids
"Fatty acids, total saturated",g,--,--,3.996,4.440
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,40,44
Amino Acids
Other
Ingredients
"SUGAR, ENRICHED BLEACHED FLOUR (WHEAT FLOUR, NIACIN, IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), CARROTS, SOYBEAN OIL, EGGS, CREAM CHEESE (PASTEURIZED MILK AND CREAM, CHEESE CULTURE, SALT, CAROB BEAN GUM), WATER, PINEAPPLE (PINEAPPLE, PINEAPPLE JUICE, PRESERVATIVE [ASCORBIC ACID]), PECANS, WALNUTS, CONTAINS 2% OR LESS OF: CANOLA OIL, CARAMEL COLOR, CINNAMON, CITRIC ACID, COCOA PROCESSED WITH ALKALI, CORNSTARCH, EGG WHITES, FOOD STARCH-MODIFIED, LEAVENING (BAKING SODA, MONOCALCIUM PHOSPHATE, SODIUM ACID PYROPHOSPHATE), MARGARINE (PALM OIL, WATER, SOYBEAN OIL, SALT, MONO- AND DIGLYCERIDES, ANNATTO EXTRACT [COLOR], PRESERVATIVE [CALCIUM DISODIUM EDTA], ARTIFICIAL FLAVOR, VITAMIN A PALMITATE), MONO- AND DIGLYCERIDES, NATURAL AND ARTIFICIAL FLAVOR, PALM OIL, POLYSORBATE 60, POLYSORBATE 80, PRESERVATIVES (POTASSIUM SORBATE, SORBIC ACID), SALT, SOY LECITHIN, SKIM MILK, ISOLATED SOY PROTEIN." Date available: 05/25/2018 Date last updated by company: 05/25/2018
