Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 17:53 EDT
"Nutrient data for: ORIGINAL PIE FILLING & TOPPING, UPC: 051100890381"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"0.333 cup = 89.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,90,101
"Protein",g,--,--,0.00,0.00
"Total lipid (fat)",g,--,--,0.00,0.00
"Carbohydrate, by difference",g,--,--,23.00,25.84
"Fiber, total dietary",g,--,--,1.0,1.1
"Sugars, total",g,--,--,21.00,23.60
Minerals
"Calcium, Ca",mg,--,--,0,0
"Iron, Fe",mg,--,--,0.36,0.40
"Sodium, Na",mg,--,--,65,73
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,2.4,2.7
"Vitamin A, IU",IU,--,--,0,0
Lipids
"Fatty acids, total saturated",g,--,--,0.000,0.000
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,0,0
Amino Acids
Other
Ingredients
"APPLES, HIGH FRUCTOSE CORN SYRUP, WATER, FOOD STARCH-MODIFIED, NATURAL AND ARTIFICIAL FLAVORS, SALT, CARAMEL COLOR, XANTHAN GUM, ERYTHORBIC ACID (TO PROMOTE COLOR RETENTION)." Date available: 01/19/2018 Date last updated by company: 01/19/2018
