Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 20:14 EDT
"Nutrient data for: MEDITERRANEAN WHITE BEAN DIP, UPC: 040822344609"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"2.0 Tbsp = 28.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,60,214
"Protein",g,--,--,2.00,7.14
"Total lipid (fat)",g,--,--,4.50,16.07
"Carbohydrate, by difference",g,--,--,4.00,14.29
"Fiber, total dietary",g,--,--,1.0,3.6
"Sugars, total",g,--,--,0.00,0.00
Minerals
"Calcium, Ca",mg,--,--,0,0
"Iron, Fe",mg,--,--,0.72,2.57
"Sodium, Na",mg,--,--,125,446
Vitamins
"Vitamin D",IU,--,--,0,0
Lipids
"Fatty acids, total saturated",g,--,--,0.000,0.000
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,0,0
Amino Acids
Other
Ingredients
"COOKED WHITE CANNELLINI BEANS (WATER, WHITE CANNELLINI BEANS), WATER, TAHINI (GROUND SESAME), CANOLA OIL, GARLIC, RED BELL PEPPER, SPINACH, ONIONS, SALT, CITRIC ACID, SHALLOTS, GUAR GUM." Date available: 05/25/2018 Date last updated by company: 05/25/2018
