Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 20:16 EDT
"Nutrient data for: FRESH FRUIT & OAT BAR, UPC: 854644006252"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"1 BAR = 54.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,200,370
"Protein",g,--,--,7.00,12.96
"Total lipid (fat)",g,--,--,7.00,12.96
"Carbohydrate, by difference",g,--,--,27.00,50.00
"Fiber, total dietary",g,--,--,3.0,5.6
"Sugars, total",g,--,--,12.00,22.22
"Sugars, added",g,--,--,6.0,11.1
Minerals
"Calcium, Ca",mg,--,--,90,167
"Iron, Fe",mg,--,--,1.00,1.85
"Potassium, K",mg,--,--,190,352
"Sodium, Na",mg,--,--,95,176
Vitamins
"Vitamin D",IU,--,--,0,0
Lipids
"Fatty acids, total saturated",g,--,--,1.998,3.700
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,5,9
Amino Acids
Other
Ingredients
"GLUTEN-FREE OATS, BANANAS, PEANUT BUTTER (PEANUTS, SALT), HONEY, SEMI-SWEET CHOCOLATE (SUGAR, CHOCOLATE LIQUOR, COCOA BUTTER, SOY LECITHIN), DRY MILK, APPLES, WHEY PROTEIN CONCENTRATE, VANILLA EXTRACT, SEA SALT, ASCORBIC ACID (VITAMIN C)." Date available: 05/29/2018 Date last updated by company: 05/29/2018
