Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 20:18 EDT
"Nutrient data for: LEMON BASIL PESTO TORTELLINI, UPC: 773200718074"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"1 cup = 100.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,320,320
"Protein",g,--,--,12.00,12.00
"Total lipid (fat)",g,--,--,18.00,18.00
"Carbohydrate, by difference",g,--,--,30.00,30.00
"Fiber, total dietary",g,--,--,0.0,0.0
"Sugars, total",g,--,--,1.00,1.00
Minerals
"Calcium, Ca",mg,--,--,214,214
"Iron, Fe",mg,--,--,1.00,1.00
"Sodium, Na",mg,--,--,520,520
Vitamins
"Vitamin D",IU,--,--,0,0
Lipids
"Fatty acids, total saturated",g,--,--,5.000,5.000
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,30,30
Amino Acids
Other
Ingredients
"TORTELLINI [PASTA (DURUM SEMOLINA, WATER, EGG WHITE, LIQUID WHOLE EGG), FILLING (RICOTTA CHEESE (WHEY, MILK, BACTERIAL CULTURE, CITRIC ACID, SALT), TOASTED WHEAT CRUMBS, SEASONING, PARMESAN AND ROMANO CHEESE (MILK, SALT, CALCIUM CHLORIDE, LIPASE, MICROBIAL ENZYMES, BACTERIAL CULTURE, CELLULOSE), SALT, PARSLEY)], PESTO (BASIL, CANOLA OIL), PARMESAN CHEESE (MILK, SALT, LIPASE, MICROBIAL ENZYMES, BACTERIAL CULTURE, CELLULOSE), WATER, CANOLA OIL, WHITE WINE VINEGAR, WHITE VINEGAR, BASIL, GARLIC, SEA SALT, LEMON JUICE CONCENTRATE, CITRIC ACID, LEMON EXTRACT (ETHYL ALCOHOL, NATURAL FLAVOR), SPICES." Date available: 05/03/2018 Date last updated by company: 05/03/2018
