Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 22:40 EDT
"Nutrient data for: SMOKY BOURBON BBQ CHEDDAR, UPC: 028749464303"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"1 PATTY = 149.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,410,275
"Protein",g,--,--,25.00,16.78
"Total lipid (fat)",g,--,--,31.01,20.81
"Carbohydrate, by difference",g,--,--,6.00,4.03
"Sugars, total",g,--,--,3.99,2.68
Minerals
"Calcium, Ca",mg,--,--,150,101
"Iron, Fe",mg,--,--,2.70,1.81
"Sodium, Na",mg,--,--,670,450
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,1.2,0.8
"Vitamin A, IU",IU,--,--,299,201
Lipids
"Fatty acids, total saturated",g,--,--,12.993,8.720
"Fatty acids, total trans",g,--,--,1.505,1.010
"Cholesterol",mg,--,--,104,70
Amino Acids
Other
Ingredients
"BEEF, PASTEURIZED PROCESS CHEDDAR CHEESE: [CHEDDAR CHEESE (CULTURED MILK, SALT, ENZYMES), WATER, SODIUM PHOSPHATES, CONTAINS LESS THAN 2% OF ENZYME MODIFIED CHEESE [CHEDDAR CHEESE {CULTURED MILK, SALT, ENZYMES}, WATER, ENZYMES], SALT, ARTIFICIAL COLOR, NATAMYCIN AND/OR POTASSIUM SORBATE (PRESERVATIVES)], BBQ SEASONING (SUGAR, BROWN SUGAR, TOMATO POWDER, SALT, MOLASSES GRANULES (CANE SUGAR, CANE MILL MOLASSES, CANE CARAMEL COLOR), CHEDDAR CHEESE (MILK, SALT, CHEESE CULTURES, ENZYMES), ONION POWDER, CITRIC ACID, SPICES, NATURAL FLAVORS, FRACTIONATED PALM OIL, GARLIC POWDER, SOYBEAN OIL, RICE OIL, SUNFLOWER OIL, NATURAL SMOKE FLAVOR, BOURBON WHISKEY)." Date available: 05/15/2018 Date last updated by company: 05/15/2018
