Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 19:47 EDT
"Nutrient data for: DARK CHOCOLATE, UPC: 643392500101"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"1 BLOCK = 55.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,280,509
"Protein",g,--,--,8.00,14.55
"Total lipid (fat)",g,--,--,30.00,54.55
"Carbohydrate, by difference",g,--,--,14.00,25.45
"Fiber, total dietary",g,--,--,9.0,16.4
"Sugars, total",g,--,--,1.00,1.82
Minerals
"Calcium, Ca",mg,--,--,20,36
"Iron, Fe",mg,--,--,3.60,6.55
"Sodium, Na",mg,--,--,5,9
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,0.0,0.0
"Vitamin A, IU",IU,--,--,0,0
Lipids
"Fatty acids, total saturated",g,--,--,19.002,34.550
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,0,0
Amino Acids
Other
Ingredients
"CACAO BEANS; WHOLE VANILLA BEANS." Date available: 05/14/2018 Date last updated by company: 05/14/2018
