Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 18:19 EDT
"Nutrient data for: VITARROZ, YOUNG COCONUT JUICE, UPC: 072670038164"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"9.8 OZA = 290.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,55,19
"Protein",g,--,--,0.00,0.00
"Total lipid (fat)",g,--,--,0.49,0.17
"Carbohydrate, by difference",g,--,--,12.01,4.14
"Fiber, total dietary",g,--,--,2.9,1.0
"Sugars, total",g,--,--,8.00,2.76
Minerals
"Calcium, Ca",mg,--,--,70,24
"Iron, Fe",mg,--,--,1.07,0.37
"Sodium, Na",mg,--,--,81,28
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,5.5,1.9
"Vitamin A, IU",IU,--,--,0,0
Lipids
"Fatty acids, total saturated",g,--,--,0.493,0.170
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,0,0
Amino Acids
Other
Ingredients
"YOUNG COCONUT JUICE, WATER, SUGAR, YOUNG COCONUT MEAT, SODIUM CARBOXTYMETHYL CELLULOSE, MALIC ACID AND SODIUM METABISULPHITE" Date available: 06/25/2017 Date last updated by company: 06/25/2017
