Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 20:57 EDT
"Nutrient data for: TOSTONES CRUNCHY GREEN PLANTAIN CHIPS, UPC: 697691752471"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"4.0 CHIPS | ABOUT = 28.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,140,500
"Protein",g,--,--,1.00,3.57
"Total lipid (fat)",g,--,--,8.00,28.57
"Carbohydrate, by difference",g,--,--,18.00,64.29
"Fiber, total dietary",g,--,--,2.0,7.1
"Sugars, total",g,--,--,8.00,28.57
Minerals
"Calcium, Ca",mg,--,--,6,21
"Iron, Fe",mg,--,--,1.00,3.57
"Potassium, K",mg,--,--,292,1043
"Sodium, Na",mg,--,--,40,143
Vitamins
"Vitamin D",IU,--,--,0,0
Lipids
"Fatty acids, total saturated",g,--,--,3.500,12.500
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,0,0
Amino Acids
Other
Ingredients
"GREEN PLANTAIN, VEGETABLE OIL (SOYBEAN OIL, PALM OLEIN OIL), CHILI SEASONING (CHILI POWDER AND PAPRIKA)." Date available: 05/14/2018 Date last updated by company: 05/14/2018
