Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 18:18 EDT
"Nutrient data for: ENRICHED LONG GRAIN WHITE RICE, UPC: 725439111300"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"0.25 cup = 39.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,140,359
"Protein",g,--,--,3.00,7.69
"Total lipid (fat)",g,--,--,0.00,0.00
"Carbohydrate, by difference",g,--,--,31.00,79.49
"Fiber, total dietary",g,--,--,1.0,2.6
"Sugars, total",g,--,--,0.00,0.00
Minerals
"Calcium, Ca",mg,--,--,20,51
"Iron, Fe",mg,--,--,1.80,4.62
"Sodium, Na",mg,--,--,0,0
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,0.0,0.0
"Thiamin",mg,--,--,0.390,1.000
"Folate, total",µg,--,--,100,256
"Vitamin A, IU",IU,--,--,0,0
Lipids
"Fatty acids, total saturated",g,--,--,0.000,0.000
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,0,0
Amino Acids
Other
Ingredients
"ENRICHED LONG GRAIN RICE [RICE, THIAMINE (THIAMINE MONONITRATE), NIACIN, IRON (FERRIC ORTHOPHOSPHATE), AND FOLIC ACID (FOLATE).]" Date available: 02/17/2018 Date last updated by company: 02/17/2018
