Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 20:44 EDT
"Nutrient data for: CHILI CON CARNE WITH BEANS, UPC: 041321241499"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"1 cup = 250.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,260,104
"Protein",g,--,--,15.00,6.00
"Total lipid (fat)",g,--,--,10.00,4.00
"Carbohydrate, by difference",g,--,--,29.00,11.60
"Fiber, total dietary",g,--,--,6.0,2.4
"Sugars, total",g,--,--,2.00,0.80
Minerals
"Calcium, Ca",mg,--,--,150,60
"Iron, Fe",mg,--,--,2.70,1.08
"Sodium, Na",mg,--,--,990,396
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,3.5,1.4
"Vitamin A, IU",IU,--,--,500,200
Lipids
"Fatty acids, total saturated",g,--,--,4.000,1.600
"Fatty acids, total trans",g,--,--,0.500,0.200
"Cholesterol",mg,--,--,20,8
Amino Acids
Other
Ingredients
"WATER, BEEF, BEANS, GREEN BELL PEPPERS, MODIFIED CORN STARCH, CONTAINS 2% OR LESS OF: DICED GREEN CHILES (GREEN CHILES AND CITRIC ACID), TOMATO PASTE, TEXTURED VEGETABLE PROTEIN (SOY FLOUR, CARAMEL COLOR), NATURAL FLAVORS, SALT, YELLOW CORNMEAL, HYDROLYZED SOY PROTEIN, JALAPENO POWDER, SUGAR, OLEORESIN PAPRIKA AND SUNFLOWER OIL, GARLIC POWDER, CITRIC ACID, SOY LECITHIN." Date available: 05/31/2018 Date last updated by company: 05/31/2018
