Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 22:41 EDT
"Nutrient data for: KOREAN STYLE GOCHUJANG HOT SAUCE, UPC: 099482469450"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"1 tsp = 5.5g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,10,182
"Protein",g,--,--,0.00,0.00
"Total lipid (fat)",g,--,--,0.00,0.00
"Carbohydrate, by difference",g,--,--,2.00,36.36
"Fiber, total dietary",g,--,--,0.0,0.0
"Sugars, total",g,--,--,1.00,18.18
"Sugars, added",g,--,--,1.0,18.2
Minerals
"Calcium, Ca",mg,--,--,0,0
"Iron, Fe",mg,--,--,0.00,0.00
"Potassium, K",mg,--,--,0,0
"Sodium, Na",mg,--,--,55,1000
Vitamins
"Vitamin D",IU,--,--,0,0
Lipids
"Fatty acids, total saturated",g,--,--,0.000,0.000
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,0,0
Amino Acids
Other
Ingredients
"WATER, RED CHILI PUREE (RED CHILI PEPPERS, SALT, CITRIC ACID), CANE SUGAR, APPLE CIDER VINEGAR, ORGANIC BROWN RICE SYRUP, ORGANIC RED MISO (ORGANIC SOYBEANS, ORGANIC RICE KOJI, SEA SALT, WATER, KOJI SPORES), ASIAN RED PEPPER POWDER, WAXY RICE STARCH, PAPRIKA POWDER, TOASTED EXPELLER PRESSED SESAME OIL*, SALT, CAYENNE PEPPER POWDER, DRIED GARLIC, DRIED ONION, YEAST EXTRACT (SALT, AUTOLYZED YEAST EXTRACT, NATURAL FLAVOR)." Date available: 05/19/2018 Date last updated by company: 05/19/2018
