Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 17:53 EDT
"Nutrient data for: FRENCH ONION CHIP DIP, UPC: 019473001650"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"2.0 Tbsp = 30.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,60,200
"Protein",g,--,--,1.00,3.33
"Total lipid (fat)",g,--,--,5.00,16.67
"Carbohydrate, by difference",g,--,--,2.00,6.67
"Fiber, total dietary",g,--,--,0.0,0.0
"Sugars, total",g,--,--,1.00,3.33
Minerals
"Calcium, Ca",mg,--,--,40,133
"Iron, Fe",mg,--,--,0.00,0.00
"Potassium, K",mg,--,--,40,133
"Sodium, Na",mg,--,--,180,600
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,0.0,0.0
"Vitamin A, IU",IU,--,--,200,667
Lipids
"Fatty acids, total saturated",g,--,--,3.501,11.670
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,20,67
Amino Acids
Other
Ingredients
"CULTURED MILK AND CREAM, SEASONING (SALT, DEHYDRATED ONION, HYDROLYZED SOY PROTEIN, MONOSODIUM GLUTAMATE, SUGAR, DEHYDRATED PARSLEY, DEXTROSE, DEHYDRATED GARLIC, SPICE EXTRACTIVES, SOYBEAN OIL [PROCESSING AID], CALCIUM STEARATE [TO PREVENT CAKING]), STABILIZER (MODIFIED CORN STARCH, KOSHER GELATIN, SODIUM PHOSPHATE, GUAR GUM, CARRAGEENAN, LOCUST BEAN GUM), POTASSIUM SORBATE [TO RETAIN FRESHNESS], SODIUM CITRATE, ENZYMES." Date available: 01/19/2018 Date last updated by company: 01/19/2018
