Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 18:03 EDT
"Nutrient data for: PEANUT BUTTER CHOCOLATE, UPC: 085239006344"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"1 cup = 41.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,220,537
"Protein",g,--,--,4.00,9.76
"Total lipid (fat)",g,--,--,13.00,31.71
"Carbohydrate, by difference",g,--,--,22.00,53.66
"Fiber, total dietary",g,--,--,1.0,2.4
"Sugars, total",g,--,--,18.00,43.90
Minerals
"Calcium, Ca",mg,--,--,60,146
"Iron, Fe",mg,--,--,1.08,2.63
"Sodium, Na",mg,--,--,100,244
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,1.2,2.9
"Vitamin A, IU",IU,--,--,100,244
Lipids
"Fatty acids, total saturated",g,--,--,6.999,17.070
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,5,12
Amino Acids
Other
Ingredients
"MINI PEANUT BUTTER CUPS (MILK CHOCOLATE [SUGAR, COCOA BUTTER, CHOCOLATE, WHOLE MILK, SOY LECITHIN, NATURAL FLAVORS], SUGAR, PALM KERNEL OIL, PARTIALLY DEFATTED PEANUT FLOUR, NONFAT MILK, PEANUT BUTTER [PEANUTS, SALT], SALT, SOY LECITHIN), MILK CHOCOLATE PEANUT FLAVORED CEREAL SQUARES (MILK CHOCOLATE [SUGAR, MILK, COCOA BUTTER, CHOCOLATE, SOY LECITHIN, VANILLIN {ARTIFICIAL FLAVOR}, VANILLA], RICE BISCUITS [RICE, SUGAR, SALT, CALCIUM CARBONATE, MOLASSES, REDUCED IRON AND ZINC OXIDE, SODIUM ASCORBATE, NIACINAMIDE, PYRIDOXINE HYDROCHLORIDE, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID, VITAMIN A PALMITATE, VITAMIN B12, VITAMIN D], SUGAR, PALM KERNEL OIL, PARTIALLY DEFATTED PEANUT FLOUR, NONFAT MILK, MALTODEXTRIN, SALT, SOY LECITHIN), PEANUTS, MILK CHOCOLATE CHIPS (SUGAR, COCOA BUTTER, WHOLE MILK POWDER, CHOCOLATE LIQUOR, SOY LECITHIN, VANILLIN [ARTIFICIAL FLAVOR]), PEANUT BUTTER CHIPS (SUGAR, HYDROGENATED PALM KERNEL OIL, PARTIALLY DEFATTED PEANUT FLOUR, NONFAT DRY MILK, WHEY POWDER, PEANUT BUTTER [PEANUTS, HYDROGENATED RAPESEED AND COTTONSEED OIL], DEXTROSE, SALT AND SOY LECITHIN), VEGETABLE OIL (PEANUT, COTTONSEED, SOYBEAN AND/OR SUNFLOWER SEED), SEA SALT." Date available: 05/25/2018 Date last updated by company: 05/25/2018
