Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 20:54 EDT
"Nutrient data for: PREMIUM ICE CREAM BARS, UPC: 072730620148"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"1 BAR = 56.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,170,304
"Protein",g,--,--,2.00,3.57
"Total lipid (fat)",g,--,--,12.00,21.43
"Carbohydrate, by difference",g,--,--,15.00,26.79
"Fiber, total dietary",g,--,--,1.0,1.8
"Sugars, total",g,--,--,12.00,21.43
Minerals
"Calcium, Ca",mg,--,--,60,107
"Iron, Fe",mg,--,--,0.36,0.64
"Sodium, Na",mg,--,--,75,134
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,0.0,0.0
"Vitamin A, IU",IU,--,--,200,357
Lipids
"Fatty acids, total saturated",g,--,--,8.999,16.070
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,15,27
Amino Acids
Other
Ingredients
"CHOCOLATE COATING: COCONUT OIL, SUGAR, CHOCOLATE LIQOUR, COCOA, NONFAT MILK, SEA SALT, SOY LECITHIN, VANILLA. ICE CREAM: CREAM, SUGAR, SKIM MILK SOLIDS, CORN SYRUP, WHEY, STABILIZER (MONO AND DIGLYCERIDES, GUAR GUM, CELLULOSE GUM AND CARRAGEENAN), NATURAL AND ARTIFICIAL FLAVOR, SEA SALT, VANILLA BEAN SEEDS, ANNATTO (COLOR)." Date available: 05/14/2018 Date last updated by company: 05/14/2018
