Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 19:44 EDT
"Nutrient data for: RAW ORGANIC CHIA SEED POWDER, UPC: 803813100222"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"2.0 Tbsp = 15.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,80,533
"Protein",g,--,--,3.00,20.00
"Total lipid (fat)",g,--,--,5.00,33.33
"Carbohydrate, by difference",g,--,--,6.00,40.00
"Fiber, total dietary",g,--,--,5.0,33.3
"Sugars, total",g,--,--,0.00,0.00
Minerals
"Calcium, Ca",mg,--,--,100,667
"Iron, Fe",mg,--,--,1.80,12.00
"Magnesium, Mg",mg,--,--,48,320
"Sodium, Na",mg,--,--,3,20
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,1.2,8.0
"Vitamin B-12",µg,--,--,0.00,0.00
"Vitamin A, IU",IU,--,--,0,0
Lipids
"Fatty acids, total saturated",g,--,--,0.500,3.330
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,0,0
Amino Acids
Other
Ingredients
"CERTIFIED ORGANIC RAW CHIA SEEDS" Date available: 06/06/2018 Date last updated by company: 06/06/2018
