Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 20:43 EDT
"Nutrient data for: CASSAVA POPPED CHIPS, UPC: 072600098121"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"1 BAG, ABOUT 14 CHIPS = 25.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,100,400
"Protein",g,--,--,0.00,0.00
"Total lipid (fat)",g,--,--,2.50,10.00
"Carbohydrate, by difference",g,--,--,19.00,76.00
"Fiber, total dietary",g,--,--,1.0,4.0
"Sugars, total",g,--,--,3.00,12.00
Minerals
"Calcium, Ca",mg,--,--,20,80
"Iron, Fe",mg,--,--,0.00,0.00
"Sodium, Na",mg,--,--,190,760
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,0.0,0.0
"Vitamin A, IU",IU,--,--,0,0
Lipids
"Fatty acids, total saturated",g,--,--,0.000,0.000
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,0,0
Amino Acids
Other
Ingredients
"CASSAVA, TAPIOCA FLOUR, SUNFLOWER AND/OR CANOLA OIL, SUGAR, SEASONING (SUGAR, SALT, TOMATO POWDER, SPICES [INCLUDING CHIPOTLE], HONEY POWDER [MALTODEXTRIN, HONEY], CITRIC ACID, NATURAL FLAVORS, MANGO POWDER [MANGO POWDER, CORN STARCH, SUNFLOWER LECITHIN], VINEGAR POWDER [MALTODEXTRIN, VINEGAR SOLIDS, MODIFIED FOOD STARCH], ONION POWDER, GARLIC POWDER, TORULA YEAST, DEHYDRATED PARSLEY, EXTRACTIVES OF TURMERIC), SALT, AND OLEORESIN OF PAPRIKA (COLOR)." Date available: 05/05/2018 Date last updated by company: 05/05/2018
