Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 18:06 EDT
"Nutrient data for: 100% GROUND BEEF, UPC: 074175036041"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"4.0 ONZ = 113.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,170,150
"Protein",g,--,--,24.00,21.24
"Total lipid (fat)",g,--,--,8.00,7.08
"Carbohydrate, by difference",g,--,--,0.00,0.00
"Fiber, total dietary",g,--,--,0.0,0.0
"Sugars, total",g,--,--,0.00,0.00
Minerals
"Calcium, Ca",mg,--,--,20,18
"Iron, Fe",mg,--,--,2.70,2.39
"Sodium, Na",mg,--,--,75,66
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,0.0,0.0
"Vitamin A, IU",IU,--,--,0,0
Lipids
"Fatty acids, total saturated",g,--,--,3.503,3.100
"Fatty acids, total trans",g,--,--,0.497,0.440
"Cholesterol",mg,--,--,70,62
Amino Acids
Other
Ingredients
"100% PURE GROUND BEEF" Date available: 02/07/2018 Date last updated by company: 02/07/2018
