Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 17:49 EDT
"Nutrient data for: DRY ROASTED PISTACHIOS, UPC: 029000012745"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"1 PACK (EDIBLE PORTION) = 26.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,150,577
"Protein",g,--,--,5.00,19.23
"Total lipid (fat)",g,--,--,12.00,46.15
"Carbohydrate, by difference",g,--,--,7.00,26.92
"Fiber, total dietary",g,--,--,3.0,11.5
"Sugars, total",g,--,--,2.00,7.69
Minerals
"Calcium, Ca",mg,--,--,20,77
"Iron, Fe",mg,--,--,1.08,4.15
"Phosphorus, P",mg,--,--,100,385
"Potassium, K",mg,--,--,260,1000
"Sodium, Na",mg,--,--,140,538
"Copper, Cu",mg,--,--,0.300,1.154
"Manganese, Mn",mg,--,--,0.260,1.000
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,0.0,0.0
"Thiamin",mg,--,--,0.260,1.000
"Vitamin B-6",mg,--,--,0.300,1.154
"Vitamin A, IU",IU,--,--,0,0
Lipids
"Fatty acids, total saturated",g,--,--,1.500,5.770
"Fatty acids, total monounsaturated",g,--,--,6.001,23.080
"Fatty acids, total polyunsaturated",g,--,--,3.500,13.460
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,0,0
Amino Acids
Other
Ingredients
"PISTACHIOS, SEA SALT." Date available: 01/19/2018 Date last updated by company: 01/19/2018
