Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 18:05 EDT
"Nutrient data for: BAKE & RISE CRUST PIZZA, UPC: 041268151608"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"0.167 PIZZA = 133.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,301,226
"Protein",g,--,--,12.99,9.77
"Total lipid (fat)",g,--,--,9.00,6.77
"Carbohydrate, by difference",g,--,--,40.01,30.08
"Fiber, total dietary",g,--,--,2.0,1.5
"Sugars, total",g,--,--,4.00,3.01
Minerals
"Calcium, Ca",mg,--,--,200,150
"Iron, Fe",mg,--,--,1.08,0.81
"Sodium, Na",mg,--,--,690,519
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,2.4,1.8
"Vitamin A, IU",IU,--,--,301,226
Lipids
"Fatty acids, total saturated",g,--,--,4.003,3.010
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,20,15
Amino Acids
Other
Ingredients
"CRUST: WHEAT FLOUR, WATER, SOYBEAN OIL, DEXTROSE, YEAST, SALT, LEAVENING (STARCH, SODIUM ALUMINUM PHOSPHATE, SODIUM BICARBONATE), CORN MEAL, DOUGH CONDITIONER (L-CYSTEINE). TOPPINGS: CHEESES (LOW MOISTURE PART-SKIM MOZZARELLA CHEESE [PASTEURIZED PART-SKIM MILK, CHEESE CULTURES, SALT, ENZYMES], ASIAGO CHEESE [PASTEURIZED MILK, CHEESE CULTURES, SALT, ENZYMES], PARMESAN CHEESE [PASTEURIZED MILK, CHEESE CULTURES, SALT, ENZYMES], ROMANO CHEESE MADE FROM COW'S MILK [PASTEURIZED MILK, CHEESE CULTURES, SALT, ENZYMES]), SAUCE (WATER, TOMATO PASTE, SOYBEAN OIL, MODIFIED FOOD STARCH, SALT, SPICES, SEASONING [SALT, PAPRIKA, SPICES, ONION POWDER, GARLIC POWDER, PARMESAN CHEESE {PASTEURIZED CULTURED PART-SKIM MILK, SALT, ENZYMES}], GARLIC POWDER, XANTHAN GUM)." Date available: 07/14/2017 Date last updated by company: 07/14/2017
