Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 20:55 EDT
"Nutrient data for: ROASTED MACADAMIAS, UPC: 072992043501"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"1 cup = 38.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,200,526
"Protein",g,--,--,2.00,5.26
"Total lipid (fat)",g,--,--,14.00,36.84
"Carbohydrate, by difference",g,--,--,20.00,52.63
"Fiber, total dietary",g,--,--,2.0,5.3
"Sugars, total",g,--,--,17.00,44.74
"Sugars, added",g,--,--,16.0,42.1
Minerals
"Calcium, Ca",mg,--,--,15,39
"Iron, Fe",mg,--,--,2.00,5.26
"Potassium, K",mg,--,--,112,295
"Sodium, Na",mg,--,--,0,0
Vitamins
"Vitamin D",IU,--,--,0,0
Lipids
"Fatty acids, total saturated",g,--,--,6.000,15.790
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,0,0
Amino Acids
Other
Ingredients
"SEMI-SWEET CHOCOLATE [SUGAR, CHOCOLATE, COCOA BUTTER, MILK FAT, SOY LECITHIN (EMULSIFIER), VANILLIN (ARTIFICIAL FLAVOR), SALT], DRY ROASTED MACADAMIA NUTS, SUGAR, RESINOUS GLAZE, MALTODEXTRIN, CORNSTARCH." Date available: 05/14/2018 Date last updated by company: 05/14/2018
