Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 22:39 EDT
"Nutrient data for: CHOCOLATE COVERED OREOS, UPC: 017109350431"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"28.0 GRM = 28.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,140,500
"Protein",g,--,--,1.00,3.57
"Total lipid (fat)",g,--,--,8.00,28.57
"Carbohydrate, by difference",g,--,--,18.00,64.29
"Fiber, total dietary",g,--,--,1.0,3.6
"Sugars, total",g,--,--,13.00,46.43
Minerals
"Calcium, Ca",mg,--,--,20,71
"Iron, Fe",mg,--,--,0.72,2.57
"Sodium, Na",mg,--,--,95,339
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,0.0,0.0
"Vitamin A, IU",IU,--,--,0,0
Lipids
"Fatty acids, total saturated",g,--,--,4.001,14.290
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,5,18
Amino Acids
Other
Ingredients
"OREO (SUGAR, ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE [VITAMIN B1], RIBOFLAVIN [VITAMIN B2], FOLIC ACID), HIGH OLEIC CANOLA OIL AND/OR PALM OIL AND/OR CANOLA OIL AND/OR SOYBEAN OIL, COCOA (PROCESSED WITH ALKALI), HIGH FRUCTOSE CORN SYRUP, CORNSTARCH, LEAVENING (BAKING SODA AND/OR CALCIUM PHOSPHATE), SALT, SOY LECITHIN (EMULSIFIER), VANILLIN - AN ARTIFICIAL FLAVOR, CHOCOLATE), MILK CHOCOLATE (SUGAR, MILK, COCOA BUTTER, CHOCOLATE LIQUOR, SOY LECITHIN (EMULSIFIER), VANILLA), DARK CHOCOLATE (SUGAR, CHOCOLATE LIQUOR (PROCESSED WITH ALKALI), COCOA BUTTER, MILK FAT, SOY LECITHIN (EMULSIFIER), NATURAL FLAVORS), WHITE COATING (SUGAR, PALM KERNEL AND PALM OIL, NONFAT DRY MILK, WHOLE MILK, SOY LECITHIN (EMULSIFIER), VANILLA), HARD CANDY (DEXTROSE, MALTODEXTRIN, CALCIUM STEARATE, ARTIFICIAL FLAVORS, RESINOUS GLAZE, TAPIOCA DEXTRIN, CARNAUBA WAX), RED 40 LAKE, YELLOW 6 LAKE, YELLOW 5 LAKE, BLUE 1 LAKE, RED 3 LAKE." Date available: 05/15/2018 Date last updated by company: 05/15/2018
