Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 18:08 EDT
"Nutrient data for: CULTURED BUTTERMILK BLEND, UPC: 041756040162"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"4.0 TBSP.) | (ABOUT = 23.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,80,348
"Protein",g,--,--,5.00,21.74
"Total lipid (fat)",g,--,--,1.00,4.35
"Carbohydrate, by difference",g,--,--,13.00,56.52
"Fiber, total dietary",g,--,--,0.0,0.0
"Sugars, total",g,--,--,12.00,52.17
Minerals
"Calcium, Ca",mg,--,--,220,957
"Iron, Fe",mg,--,--,0.18,0.78
"Potassium, K",mg,--,--,0,0
"Sodium, Na",mg,--,--,166,722
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,0.6,2.6
"Vitamin A, IU",IU,--,--,50,217
"Vitamin D",IU,--,--,0,0
Lipids
"Fatty acids, total saturated",g,--,--,0.000,0.000
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,4,17
Amino Acids
Other
Ingredients
"A CULTURED BLEND OF SWEET CREAM CHURNED BUTTERMILK, SWEET DAIRY WHEY, AND LACTIC ACID." Date available: 08/20/2017 Date last updated by company: 08/20/2017
