Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 19:31 EDT
"Nutrient data for: GOOD THINS CRACKERS WHEAT ANCIENT GRAINS1X7.5 OZ, UNPREPARED, GTIN: 00044000050726"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"23.0 pieces (30g) = 30.0g",1Value per 100 g,
Proximates
"Protein",g,--,--,3.00,10.00
"Total lipid (fat)",g,--,--,4.50,15.00
"Carbohydrate, by difference",g,--,--,21.00,70.00
"Fiber, total dietary",g,--,--,3.0,10.0
"Sugars, total",g,--,--,4.00,13.33
Minerals
"Calcium, Ca",mg,--,--,51,169
"Iron, Fe",mg,--,--,1.01,3.37
"Potassium, K",mg,--,--,105,350
"Sodium, Na",mg,--,--,170,567
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,0.0,0.1
Lipids
"Fatty acids, total saturated",g,--,--,0.501,1.670
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,0,0
Amino Acids
Other
Ingredients
"INGREDIENTS: WHOLE GRAIN WHEAT FLOUR, WHOLE GRAIN ROLLED OATS, CANOLA OIL, SUGAR, WHOLE GRAIN CRACKED BUCKWHEAT, WHOLE GRAIN MILLET,WHOLE GRAIN QUINOA, WHOLE GRAIN AMARANTH, MOLASSES, OAT FIBER, REFINER'S SYRUP (FROM CANE SUGAR), SALT, LEAVENING (CALCIUM PHOSPHATE AND BAKING SODA),WHOLE GRAIN RYE FLAKES, MALTED BARLEY FLOUR, SOY LECITHIN." Date available: 05/17/2018 Date last updated by company: 07/13/2017
