Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 18:06 EDT
"Nutrient data for: HOT DOG BUNS, UPC: 052417000197"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"1 ROLL = 57.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,170,298
"Protein",g,--,--,2.00,3.51
"Total lipid (fat)",g,--,--,1.00,1.75
"Carbohydrate, by difference",g,--,--,34.00,59.65
"Fiber, total dietary",g,--,--,1.0,1.8
"Sugars, total",g,--,--,0.00,0.00
Minerals
"Calcium, Ca",mg,--,--,40,70
"Iron, Fe",mg,--,--,1.80,3.16
"Sodium, Na",mg,--,--,290,509
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,0.0,0.0
"Thiamin",mg,--,--,0.000,0.000
"Riboflavin",mg,--,--,0.170,0.298
"Niacin",mg,--,--,2.000,3.509
"Vitamin A, IU",IU,--,--,0,0
Lipids
"Fatty acids, total saturated",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,0,0
Amino Acids
Other
Ingredients
"ENRICHED WHITE WHEAT FLOUR, WATER, SALT, SUGAR, YEAST, SOYBEAN OIL, SOYBEAN ENZYMES, CALCIUM PROPIONATE, CORN FLOUR, BROMATE, NATURAL FLAVORING, MAY OR MAY NOT CONTAIN SESAME SEEDS." Date available: 07/14/2017 Date last updated by company: 07/14/2017
