Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 17:52 EDT
"Nutrient data for: THICK & CHUNKY SALSA MEDIUM, UPC: 070038594239"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"2.0 Tbsp = 30.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,10,33
"Protein",g,--,--,0.00,0.00
"Total lipid (fat)",g,--,--,0.00,0.00
"Carbohydrate, by difference",g,--,--,2.00,6.67
"Fiber, total dietary",g,--,--,1.0,3.3
"Sugars, total",g,--,--,1.00,3.33
Minerals
"Calcium, Ca",mg,--,--,0,0
"Iron, Fe",mg,--,--,0.00,0.00
"Potassium, K",mg,--,--,0,0
"Sodium, Na",mg,--,--,230,767
Vitamins
"Vitamin D",IU,--,--,0,0
Lipids
"Fatty acids, total saturated",g,--,--,0.000,0.000
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,0,0
Amino Acids
Other
Ingredients
"CRUSHED TOMATOES (WATER, CRUSHED TOMATO CONCENTRATE), JALAPENO PEPPERS, DICED TOMATOES IN TOMATO JUICE, ONIONS, DISTILLED VINEGAR, DEHYDRATED ONIONS, CONTAINS LESS THAN 2% OF SALT, DEHYDRATED GARLIC, NATURAL FLAVORING." Date available: 03/02/2018 Date last updated by company: 03/02/2018
