Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 20:37 EDT
"Nutrient data for: NABISCO RITZ CRACKERFULS CRACKERS CHEDDAR 1X1 OZ, UNPREPARED, GTIN: 00044000022815"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"1 pack (28g) = 28.0g",1Value per 100 g,
Proximates
"Protein",g,--,--,2.00,7.14
"Total lipid (fat)",g,--,--,7.00,25.00
"Carbohydrate, by difference",g,--,--,17.00,60.71
"Fiber, total dietary",g,--,--,3.0,10.7
"Sugars, total",g,--,--,3.00,10.71
Minerals
"Calcium, Ca",mg,--,--,52,186
"Iron, Fe",mg,--,--,0.79,2.82
"Potassium, K",mg,--,--,60,214
"Sodium, Na",mg,--,--,210,750
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,0.1,0.2
Lipids
"Fatty acids, total saturated",g,--,--,2.500,8.930
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,5,18
Amino Acids
Other
Ingredients
"INGREDIENTS: UNBLEACHED ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE VITAMIN B1, RIBOFLAVIN VITAMIN B2, FOLIC ACID), WHOLE GRAIN WHEAT FLOUR, PALM OIL, RESISTANT CORN MALTODEXTRIN, SUGAR, SOYBEAN OIL, CANOLA OIL, MALTODEXTRIN, CHEDDAR CHEESE POWDER (PASTEURIZED MILK, CHEESE CULTURE, SALT, ENZYMES), CORN SYRUP SOLIDS, SEMI-SOFT CHEESE POWDER (PASTEURIZED MILK, CHEESE CULTURE, SALT, ENZYMES), PARTIALLY HYDROGENATED COTTONSEED OIL, SALT, WHEY, LEAVENING (CALCIUM PHOSPHATE, BAKING SODA), PARTIALLY HYDROGENATED SOYBEAN OIL, WHEY PROTEIN CONCENTRATE, LACTOSE, SODIUM PHOSPHATE, INVERT SUGAR, SOY LECITHIN, LACTIC ACID, CITRIC ACID, CREAM, ANNATTO EXTRACT (COLOR), NATURAL FLAVOR (CONTAINS CELERY), SODIUM CASEINATE." Date available: 05/02/2018 Date last updated by company: 01/08/2018
