Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 20:09 EDT
"Nutrient data for: PROTEIN DRINK, UPC: 675941003559"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"1 BOTTLE = 591.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,142,24
"Protein",g,--,--,12.00,2.03
"Total lipid (fat)",g,--,--,0.00,0.00
"Carbohydrate, by difference",g,--,--,23.99,4.06
"Fiber, total dietary",g,--,--,3.0,0.5
"Sugars, total",g,--,--,19.98,3.38
Minerals
"Calcium, Ca",mg,--,--,201,34
"Magnesium, Mg",mg,--,--,83,14
"Phosphorus, P",mg,--,--,307,52
"Potassium, K",mg,--,--,219,37
"Sodium, Na",mg,--,--,112,19
"Zinc, Zn",mg,--,--,3.01,0.51
"Manganese, Mn",mg,--,--,0.000,0.000
Vitamins
"Riboflavin",mg,--,--,0.426,0.072
"Niacin",mg,--,--,5.000,0.846
"Pantothenic acid",mg,--,--,2.500,0.423
"Vitamin B-6",mg,--,--,0.502,0.085
"Folate, total",µg,--,--,100,17
"Vitamin B-12",µg,--,--,1.48,0.25
"Biotin",IU,--,--,76.8,13.0
"Vitamin A, IU",IU,--,--,999,169
"Vitamin D",IU,--,--,83,14
Lipids
"Cholesterol",mg,--,--,0,0
Amino Acids
Other
Ingredients
"FILTERED WATER, DEXTROSE, COMPLETE PROTEIN MATRIX (NWN PROPRIETARY BLEND OF COLLAGEN PROTEIN ISOLATE, WHEY PROTEIN ISOLATE (CONTAINS MILK), CASEIN PROTEIN ISOLATE), MALTODEXTRIN, PHOSPHORIC ACID, CALCIUM LACTATE PENTAHYDRATE, MONOPOTASSIUM PHOSPHATE, CITRIC ACID, MAGNESIUM LACTATE, MAGNESIUM CHLORIDE, CALCIUM CHLORIDE, POTASSIUM SORBATE (PRESERVATIVE), SODIUM BENZOATE (PRESERVATIVE), NATURAL AND ARTIFICIAL FLAVOR, GUM ARABIC, SUCRALOSE, SALT, L-ISOLEUCINE, ZINC GLUCONATE, L-TRYPTOPHAN, ACESULFAME POTASSIUM, YELLOW #6, SODIUM CITRATE, L-HISTIDINE MONOHYDROCHLORIDE, D-CALCIUM PANTOTHENATE, DL-ALPHA-TOCOPHERYL ACETATE, NIACINAMIDE, GLYCEROL ESTER OF WOOD ROSIN, MANGANESE SULFATE, RETINOL PALMITATE, PYRIDOXINE HYDROCHLORIDE, RIBOFLAVIN, FOLIC ACID, CHROMIUM PICOLINATE, D-BIOTIN, CHOLECALCIFEROL, CYANOCOBALAMIN." Date available: 06/08/2018 Date last updated by company: 06/08/2018
